,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,2014-03-18,2014-03-19,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.0052842140197757459,0.24411916732788086,-0.49765930175781214,-0.20316209793090856,-0.28567419052123988,0.49163312911987322,-0.10389204025268572,0.56182928085327166,-0.30710363388061523,-0.36741320292155066,-0.53883218765258789,0.54563442866007605,-0.11268491744995135,0.69484958648681605,0.24640388488769549,0.024950122833251598,0.23926305770874023,0.55497980117797852,0.43472137451171911,0.2743092536926266,-0.4386075019836424,-0.076947212219238281,1.2475412368774412,-0.57952604293823207,0.36886253356933629,-0.087463855743408203,-0.65777435302734411,0.11828962961832801,-0.61574188868204871,-0.84688711166381836,-0.25935268402099609,-0.3464114189147951,-0.35711908340454102,0.29206101099650184,0.22947025299072266,0.24860544204711932,0.52488794326782262,-0.16305465698242205,-0.21161206563313684
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.64014730453491175,0.043416500091552734,-0.40790271759033203,-0.47223329544067383,0.74323949813842738,0.61990365982055629,0.028317928314208984,0.67163524627685511,-0.35665168762207067,-0.52248201370239222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
