indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
1,2014-03-24,AS14.15,2014-03-21-2014-03-23,7.0,0.0,0.9333333333333332,0.09507023834348967,7.0,1.0
2,2014-03-25,AS14.15,2014-03-22-2014-03-24,7.0,0.26666666666666666,0.9333333333333332,0.07199557637993885,7.0,2.0
3,2014-03-26,AS14.15,2014-03-23-2014-03-25,7.0,0.6666666666666666,0.9333333333333332,0.049745960353156767,7.2,3.0
4,2014-03-27,AS14.15,2014-03-24-2014-03-26,7.066666666666666,1.0666666666666667,0.8666666666666667,0.07705406555981273,7.0,4.0
5,2014-03-28,AS14.15,2014-03-25-2014-03-27,7.066666666666666,1.0666666666666667,0.9333333333333332,0.07705406555981273,7.2,5.0
6,2014-03-29,AS14.15,2014-03-26-2014-03-28,7.133333333333333,1.2,0.9333333333333332,0.08963844797178135,7.0,6.0
7,2014-03-30,AS14.15,2014-03-27-2014-03-29,7.066666666666666,0.3333333333333334,0.9333333333333332,0.1226719576719577,7.4,7.0
8,2014-03-31,AS14.15,2014-03-28-2014-03-30,7.2,-0.26666666666666666,0.9333333333333332,0.2069642857142858,7.2,8.0
9,2014-04-01,AS14.15,2014-03-29-2014-03-31,7.2,-0.6,0.9333333333333332,0.19294312169312175,7.2,9.0
16,2014-04-08,AS14.15,2014-04-05-2014-04-07,6.933333333333334,0.4000000000000001,0.4666666666666666,0.08383173843700154,6.8,16.0
17,2014-04-09,AS14.15,2014-04-06-2014-04-08,6.6000000000000005,0.13333333333333333,0.3333333333333333,0.03777910685805418,7.0,17.0
18,2014-04-10,AS14.15,2014-04-07-2014-04-09,6.866666666666667,0.20000000000000004,0.6666666666666666,0.03851010101010097,7.2,18.0
19,2014-04-11,AS14.15,2014-04-08-2014-04-10,7.0,0.20000000000000004,0.8666666666666667,0.005555555555555553,7.0,19.0
20,2014-04-12,AS14.15,2014-04-09-2014-04-11,7.066666666666666,0.26666666666666666,0.9333333333333332,0.017460317460317454,7.4,20.0
21,2014-04-13,AS14.15,2014-04-10-2014-04-12,7.2,0.6,0.9333333333333332,0.046902412280701744,7.0,21.0
22,2014-04-14,AS14.15,2014-04-11-2014-04-13,7.133333333333333,1.1333333333333333,0.9333333333333332,0.044270833333333315,7.0,22.0
23,2014-04-15,AS14.15,2014-04-12-2014-04-14,7.133333333333333,1.3333333333333333,1.0,0.06065825249853027,7.0,23.0
24,2014-04-16,AS14.15,2014-04-13-2014-04-15,7.0,0.9333333333333332,1.0,0.028292181069958847,7.0,24.0
25,2014-04-17,AS14.15,2014-04-14-2014-04-16,7.0,0.3333333333333333,1.0,0.06959233539094649,6.4,25.0
26,2014-04-18,AS14.15,2014-04-15-2014-04-17,6.8,0.0,0.6666666666666666,0.07168209876543206,6.0,26.0
27,2014-04-19,AS14.15,2014-04-16-2014-04-18,6.466666666666666,-0.06666666666666667,0.3333333333333333,0.15852001194743118,7.0,27.0
