indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
3,2014-03-27,AS14.14,2014-03-24-2014-03-26,6.416666666666667,-0.48333333333333334,0.4166666666666667,0.10165407906984536,6.6,3.0
8,2014-04-01,AS14.14,2014-03-29-2014-03-31,7.083333333333333,-0.5,1.0,0.0739166229975941,6.2,8.0
9,2014-04-02,AS14.14,2014-03-30-2014-04-01,6.483333333333333,-0.4166666666666667,0.7166666666666667,0.036037521590914195,7.0,9.0
10,2014-04-03,AS14.14,2014-03-31-2014-04-02,6.6499999999999995,-0.4166666666666667,0.7166666666666667,0.05401608186229153,7.333333333333332,10.0
11,2014-04-04,AS14.14,2014-04-01-2014-04-03,6.844444444444444,-0.5,0.7999999999999999,0.06162672125409605,7.5,11.0
12,2014-04-05,AS14.14,2014-04-02-2014-04-04,7.277777777777778,-0.8333333333333334,1.0,0.04556468049576373,7.4,12.0
13,2014-04-06,AS14.14,2014-04-03-2014-04-05,7.411111111111111,-1.0333333333333334,0.8666666666666667,0.029961658424653054,7.4,13.0
14,2014-04-07,AS14.14,2014-04-04-2014-04-06,7.433333333333334,-1.2,0.8666666666666667,0.016504372464616713,7.0,14.0
15,2014-04-08,AS14.14,2014-04-05-2014-04-07,7.266666666666667,-0.9333333333333335,0.8666666666666667,0.018173676701387215,6.8,15.0
16,2014-04-09,AS14.14,2014-04-06-2014-04-08,7.066666666666666,-0.4666666666666666,0.9333333333333332,0.02581156000913593,8.0,16.0
17,2014-04-10,AS14.14,2014-04-07-2014-04-09,7.266666666666667,-0.022222222222222237,0.9333333333333332,0.05516875957446113,6.666666666666668,17.0
18,2014-04-11,AS14.14,2014-04-08-2014-04-10,7.155555555555556,-0.06666666666666667,0.9333333333333332,0.06956324196345204,7.75,18.0
19,2014-04-12,AS14.14,2014-04-09-2014-04-11,7.472222222222222,0.3333333333333333,1.0,0.06507853141256502,7.5,19.0
