indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
0,2014-03-20,AS14.08,2014-03-17-2014-03-19,6.266666666666667,-0.13333333333333333,0.6,0.032354693519493875,6.4,0.0
1,2014-03-21,AS14.08,2014-03-18-2014-03-20,6.6000000000000005,-0.20000000000000004,0.8000000000000002,0.049677467559606114,6.6,1.0
2,2014-03-22,AS14.08,2014-03-19-2014-03-21,6.666666666666667,-0.26666666666666666,0.7999999999999999,0.04316111442051104,6.4,2.0
3,2014-03-23,AS14.08,2014-03-20-2014-03-22,6.466666666666666,-0.3333333333333333,0.7333333333333334,0.02956587816429815,7.2,3.0
4,2014-03-24,AS14.08,2014-03-21-2014-03-23,6.733333333333333,-0.3333333333333333,0.7333333333333334,0.024452860735104248,6.8,4.0
5,2014-03-25,AS14.08,2014-03-22-2014-03-24,6.800000000000001,-0.46666666666666673,0.8666666666666667,0.03690806420110724,7.2,5.0
6,2014-03-26,AS14.08,2014-03-23-2014-03-25,7.066666666666666,-0.5333333333333333,0.9333333333333332,0.03513013333116233,6.5,6.0
17,2014-04-06,AS14.08,2014-04-03-2014-04-05,7.3,0.15,1.261111111111111,0.07943533321290401,7.6,17.0
18,2014-04-07,AS14.08,2014-04-04-2014-04-06,7.5,0.15,1.2333333333333334,0.05560611643007323,7.0,18.0
19,2014-04-08,AS14.08,2014-04-05-2014-04-07,7.333333333333333,0.06666666666666667,1.1500000000000001,0.07938917016603214,6.5,19.0
20,2014-04-09,AS14.08,2014-04-06-2014-04-08,7.033333333333334,-0.08333333333333333,0.9166666666666666,0.055967220437308056,6.25,20.0
21,2014-04-10,AS14.08,2014-04-07-2014-04-09,6.583333333333333,0.0,0.6666666666666666,0.0669958973295197,7.6,21.0
22,2014-04-11,AS14.08,2014-04-08-2014-04-10,6.783333333333334,0.39999999999999997,0.7999999999999999,0.10169594031204886,7.6,22.0
23,2014-04-12,AS14.08,2014-04-09-2014-04-11,7.1499999999999995,0.6833333333333332,0.9666666666666667,0.10702502595669927,7.0,23.0
24,2014-04-13,AS14.08,2014-04-10-2014-04-12,7.3999999999999995,0.6,1.0666666666666667,0.10191208368659578,7.6,24.0
25,2014-04-14,AS14.08,2014-04-11-2014-04-13,7.3999999999999995,0.19999999999999998,1.0,0.03466336136955619,6.6,25.0
26,2014-04-15,AS14.08,2014-04-12-2014-04-14,7.066666666666666,0.06666666666666667,0.8666666666666667,0.03158587383419988,6.4,26.0
27,2014-04-16,AS14.08,2014-04-13-2014-04-15,6.866666666666667,-0.20000000000000004,0.7999999999999999,0.03460703047945987,6.6,27.0
28,2014-04-17,AS14.08,2014-04-14-2014-04-16,6.533333333333334,-0.4000000000000001,0.6666666666666666,0.05586378402038198,6.2,28.0
29,2014-04-18,AS14.08,2014-04-15-2014-04-17,6.3999999999999995,-0.7999999999999999,0.7333333333333334,0.06662327764372108,6.0,29.0
30,2014-04-19,AS14.08,2014-04-16-2014-04-18,6.266666666666667,-0.6666666666666666,0.7333333333333334,0.07160696999499817,7.8,30.0
31,2014-04-20,AS14.08,2014-04-17-2014-04-19,6.666666666666667,0.0,0.8666666666666666,0.061742149318916466,6.4,31.0
32,2014-04-21,AS14.08,2014-04-18-2014-04-20,6.733333333333334,-0.0666666666666667,0.8666666666666666,0.030981408442090016,6.4,32.0
33,2014-04-22,AS14.08,2014-04-19-2014-04-21,6.866666666666667,-0.26666666666666666,0.8666666666666667,0.024399066282760534,6.0,33.0
34,2014-04-23,AS14.08,2014-04-20-2014-04-22,6.266666666666667,-0.9333333333333335,0.6,0.03719808250031127,5.6,34.0
35,2014-04-24,AS14.08,2014-04-21-2014-04-23,6.0,-0.5333333333333333,0.4666666666666666,0.0772236433181941,6.666666666666668,35.0
36,2014-04-25,AS14.08,2014-04-22-2014-04-24,6.088888888888889,-0.08888888888888889,0.6,0.11012729407953574,6.333333333333332,36.0
37,2014-04-26,AS14.08,2014-04-23-2014-04-25,6.2,0.1111111111111111,0.7333333333333334,0.09376765058153919,6.0,37.0
38,2014-04-27,AS14.08,2014-04-24-2014-04-26,6.333333333333333,-0.05555555555555556,0.6833333333333332,0.06783524798000805,6.0,38.0
39,2014-04-28,AS14.08,2014-04-25-2014-04-27,6.111111111111111,-0.4444444444444445,0.5722222222222223,0.0269765563846661,5.8,39.0
40,2014-04-29,AS14.08,2014-04-26-2014-04-28,5.933333333333334,-0.7111111111111112,0.5055555555555555,0.024953690689377552,5.75,40.0
41,2014-04-30,AS14.08,2014-04-27-2014-04-29,5.8500000000000005,-0.6277777777777778,0.5055555555555555,0.019559467027690642,6.666666666666668,41.0
42,2014-05-01,AS14.08,2014-04-28-2014-04-30,6.072222222222223,-0.5166666666666667,0.6166666666666667,0.02935786794936199,7.0,42.0
43,2014-05-02,AS14.08,2014-04-29-2014-05-01,6.472222222222222,-0.11666666666666665,0.6833333333333332,0.0343784289807044,7.2,43.0
44,2014-05-03,AS14.08,2014-04-30-2014-05-02,6.955555555555556,-0.16666666666666666,0.9333333333333332,0.08462571539527024,7.4,44.0
45,2014-05-04,AS14.08,2014-05-01-2014-05-03,7.2,0.13333333333333333,0.9333333333333332,0.1469552787069351,6.8,45.0
46,2014-05-05,AS14.08,2014-05-02-2014-05-04,7.133333333333334,-0.06666666666666667,1.0,0.1489431167790288,6.666666666666668,46.0
