indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
2,2014-03-22,AS14.02,2014-03-19-2014-03-21,7.183333333333334,-0.2833333333333333,0.6333333333333333,0.2814282139870326,6.5,2.0
3,2014-03-23,AS14.02,2014-03-20-2014-03-22,7.083333333333333,-0.75,0.3333333333333333,0.32489885731445206,6.25,3.0
4,2014-03-24,AS14.02,2014-03-21-2014-03-23,6.75,-0.9166666666666666,0.08333333333333333,0.3351229229221804,6.4,4.0
11,2014-03-31,AS14.02,2014-03-28-2014-03-30,7.016666666666667,-0.7833333333333333,0.5333333333333333,0.3119849973108342,7.2,11.0
12,2014-04-01,AS14.02,2014-03-29-2014-03-31,7.1499999999999995,-0.85,0.4666666666666666,0.2769098625062132,7.4,12.0
13,2014-04-02,AS14.02,2014-03-30-2014-04-01,7.2,-0.6666666666666666,0.65,0.22007358821576628,6.4,13.0
14,2014-04-03,AS14.02,2014-03-31-2014-04-02,7.0,-0.5333333333333333,0.3333333333333334,0.24581800588432154,5.75,14.0
15,2014-04-04,AS14.02,2014-04-01-2014-04-03,6.516666666666667,-0.35000000000000003,0.20000000000000004,0.3011956446328922,6.4,15.0
16,2014-04-05,AS14.02,2014-04-02-2014-04-04,6.183333333333334,-0.6833333333333332,0.0,0.2896322527728608,7.4,16.0
17,2014-04-06,AS14.02,2014-04-03-2014-04-05,6.516666666666667,-0.48333333333333334,0.26666666666666666,0.2905653063331581,4.5,17.0
18,2014-04-07,AS14.02,2014-04-04-2014-04-06,6.1000000000000005,-0.7333333333333334,-0.15,0.2547998664167794,6.8,18.0
19,2014-04-08,AS14.02,2014-04-05-2014-04-07,6.233333333333333,-0.3333333333333333,-0.01666666666666668,0.2245509923458258,6.25,19.0
20,2014-04-09,AS14.02,2014-04-06-2014-04-08,5.8500000000000005,-0.4166666666666667,-0.05000000000000001,0.20456143072617203,7.25,20.0
21,2014-04-10,AS14.02,2014-04-07-2014-04-09,6.766666666666667,-0.25,0.45,0.21522820668751794,7.25,21.0
22,2014-04-11,AS14.02,2014-04-08-2014-04-10,6.916666666666667,-0.16666666666666666,0.5,0.2566371631699158,6.5,22.0
23,2014-04-12,AS14.02,2014-04-09-2014-04-11,7.0,-0.25,0.5,0.31081395973220677,6.0,23.0
24,2014-04-13,AS14.02,2014-04-10-2014-04-12,6.583333333333333,-0.75,0.08333333333333333,0.3545112548212576,7.2,24.0
25,2014-04-14,AS14.02,2014-04-11-2014-04-13,6.566666666666666,-1.0333333333333334,-0.033333333333333326,0.3642010929677599,8.0,25.0
26,2014-04-15,AS14.02,2014-04-12-2014-04-14,7.066666666666666,-0.6166666666666667,0.13333333333333333,0.28506530058899027,7.25,26.0
27,2014-04-16,AS14.02,2014-04-13-2014-04-15,7.483333333333333,-0.11666666666666665,0.6333333333333333,0.2168410172112051,6.666666666666668,27.0
28,2014-04-17,AS14.02,2014-04-14-2014-04-16,7.305555555555556,-0.027777777777777773,0.611111111111111,0.2379930955423896,6.5,28.0
