indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
1,2014-03-26,AS14.20,2014-03-23-2014-03-25,6.8,-0.04999999999999997,0.2333333333333334,0.051826131687242795,6.8,1.0
2,2014-03-27,AS14.20,2014-03-24-2014-03-26,6.533333333333334,-0.18333333333333332,0.10000000000000002,0.046010225077685395,7.0,2.0
3,2014-03-28,AS14.20,2014-03-25-2014-03-27,6.6000000000000005,-0.033333333333333326,0.21666666666666667,0.05389911396657429,6.25,3.0
10,2014-04-04,AS14.20,2014-04-01-2014-04-03,6.472222222222222,0.1111111111111111,0.19444444444444442,0.04071753457718372,7.0,10.0
11,2014-04-05,AS14.20,2014-04-02-2014-04-04,6.722222222222222,0.3611111111111111,0.3611111111111111,0.045964448157430636,7.0,11.0
12,2014-04-06,AS14.20,2014-04-03-2014-04-05,6.888888888888889,0.49444444444444446,0.5444444444444444,0.053774650279648256,7.0,12.0
13,2014-04-07,AS14.20,2014-04-04-2014-04-06,7.0,0.5833333333333334,0.7000000000000001,0.05550937251982935,6.8,13.0
14,2014-04-08,AS14.20,2014-04-05-2014-04-07,6.933333333333334,0.5333333333333333,0.8666666666666667,0.05993302826924268,7.25,14.0
15,2014-04-09,AS14.20,2014-04-06-2014-04-08,7.016666666666667,0.5666666666666667,0.85,0.03086861739281629,7.75,15.0
16,2014-04-10,AS14.20,2014-04-07-2014-04-09,7.266666666666667,0.45,0.9166666666666666,0.03391333358384003,7.0,16.0
17,2014-04-11,AS14.20,2014-04-08-2014-04-10,7.333333333333333,0.4166666666666667,0.75,0.03152157083854193,7.5,17.0
18,2014-04-12,AS14.20,2014-04-09-2014-04-11,7.416666666666667,0.4166666666666667,0.75,0.04876343391373833,6.8,18.0
19,2014-04-13,AS14.20,2014-04-10-2014-04-12,7.1000000000000005,0.3333333333333333,0.6166666666666667,0.04096985714961448,6.8,19.0
20,2014-04-14,AS14.20,2014-04-11-2014-04-13,7.033333333333334,0.16666666666666666,0.65,0.03369105056525234,6.8,20.0
21,2014-04-15,AS14.20,2014-04-12-2014-04-14,6.8,0.0,0.4666666666666666,0.016993519701054817,6.8,21.0
22,2014-04-16,AS14.20,2014-04-13-2014-04-15,6.8,0.0,0.4666666666666666,0.03731481481481483,7.2,22.0
23,2014-04-17,AS14.20,2014-04-14-2014-04-16,6.933333333333334,0.13333333333333333,0.4666666666666666,0.03885802469135804,6.4,23.0
24,2014-04-18,AS14.20,2014-04-15-2014-04-17,6.8,0.0,0.5333333333333333,0.04205136156890544,6.75,24.0
25,2014-04-19,AS14.20,2014-04-16-2014-04-18,6.783333333333334,0.0,0.5,0.008546560471511736,7.5,25.0
26,2014-04-20,AS14.20,2014-04-17-2014-04-19,6.883333333333333,-0.13333333333333333,0.6333333333333333,0.019093601765679494,7.6,26.0
27,2014-04-21,AS14.20,2014-04-18-2014-04-20,7.283333333333334,-0.13333333333333333,0.7000000000000001,0.0721502648881321,7.4,27.0
