,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17
1,-0.4955477101543666,-0.7933384500671279,0.5021150723322902,-0.1386957728065994,0.09199692071743737,0.06987309158033916,0.5024132746187346,0.20292460779669153,0.5102693031513326,0.49837573226326715,-0.3060481769063328,-1.0723636374487713,-0.5053512506158908,0.30668584531150334,-0.5036208852600312,-0.009555483444401602,0.7868101538846899,0.25959271168801745,-0.22954840783599284,0.376958675972193
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,,,,,,,,,,,,,,
3,-2.5921052422377473,-0.6215890895196683,-0.9654907209190187,0.25148828810663115,0.10000412390729974,0.20089775760871742,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.5,0.1,0.01,poly,,,,,,,,,,,,,,,,
