,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.5000664915731994,-3.1702732391134925,-1.8138485104204554,-1.8525602967542278,0.23635176536802405,0.4441069195344829,0.44762498538960394,0.49995435434376034,0.25448602526123043,-0.1689284042421768,0.22625914475013964,0.2071684809213883,0.04623000220431717,0.24845407649828033,-0.004255447754979436,0.46722431084606963,-0.25289706395546396,-0.31097483948587357,-0.22901155745602697,0.3588584637365164,0.5942663036732547,0.4698673242418243,0.5005703895635696,0.6552360219602695,-0.5004654811965272,0.1363847535471967,0.6399639051373303,-0.038979596700271735,-0.35534248308760485,-0.500100445209517,-0.0705239457212139,-0.0906259040526205,0.15988794099110404,-0.06187404643230199,0.12304375674774004,-0.4994210940435879
2,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.2988897346720769,-0.24294885785674847,0.8269002318982137,0.341221082500585,0.28378623893111765,0.24739741313165453,0.027024202962213195,0.10416872817548395,0.008901782846653106,0.042214736033958644,,,,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5,1.5,0.001,poly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
