,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.5900000000431858,0.19000000003920103,0.9900000000277371,0.7900000000284422,-0.009999999993793196,-0.009999999990097486,0.3900000000110495,0.7900000000145448,0.19000000001388262,-0.20999999998777152,-0.2099999999856932,-0.8099999999748464,0.7900000000870859,-1.2099999999446052,-0.25999999987359157,0.7900000001242544,0.9900000000373392,-0.00999999998664336,-0.8099999999867791,-0.6099999999487231,-0.20999999991054175,0.3900000001554291,-0.20999999988117324,-0.00999999992474443
2,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,,,,,,,,,,,,,,,,,
3,0.24000000003380872,-0.009999999989093844,0.9900000000101343,-0.009999999991116226,0.9900000000199025,0.2400000000117224,0.4900000000093083,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,
5,0.01,1.5,0.0001,sigmoid,,,,,,,,,,,,,,,,,,,,
