,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.09999999999807052,0.6500000000018771,-0.2999999999983265,0.10000000000382858,-0.09999999999359055,-0.09999999999359854,-0.09999999998831655,-0.8999999999902668,-0.49999999997792877,0.30000000003129035,0.5000000000233946,0.7000000000144739,1.1000000000037442,-0.5999999999990244,0.1500000000019206,-0.09999999999742748,0.5000000000050395,-0.2999999999916456,-0.8499999999930186,-0.29999999998435634,-0.3499999999946457,0.15000000001244196,-0.2999999999937115,0.9000000000111417,0.10000000000585985,-0.8499999999961423,0.500000000008896,-0.0999999999955028
2,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,,,,,,,,,,,,,,,,,,,,
3,1.1000000000190386,-0.09999999998826947,-0.4999999999900542,-0.09999999999238351,0.650000000006334,-0.6999999999911655,0.4000000000138151,0.1000000000065473,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,0.1,0.0001,sigmoid,,,,,,,,,,,,,,,,,,,,,,,,
