,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-05-15,2014-05-16,2014-05-17,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-27,2014-05-28,2014-05-29,2014-05-30
1,-0.4999999953240204,0.5000000045970285,-0.4999999973199287,-0.4999999987788186,-0.2999999978532415,-0.2499999981472012,-0.4999999972172313,-0.7499999975786302,-0.2999999969978022,1.7000000023486175,0.5000000007042686,0.30000000033907437
2,2014-05-23,2014-05-24,2014-05-25,2014-05-26,,,,,,,,
3,-0.6666666630514877,-0.09999999580008456,-0.24999999632436598,-1.0999999971661065,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.5,1.5,0.0001,sigmoid,,,,,,,,
