,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-10,2014-04-11,2014-04-12,2014-04-13
1,0.1499999996281529,-0.10000000015278498,0.3999999998456376,0.39999999990195256,-0.10000000006076082,-0.10000000007716459,-0.10000000007950582,-0.6000000001271335,-0.1000000006631776,-0.10000000065708292,0.6499999997643116,0.09999999991099084
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,,,,,,,,
3,-0.10000000031317224,-1.3500000003175376,-0.5000000008872751,0.09999999876992494,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.1,1.5,0.0001,sigmoid,,,,,,,,
