,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21
1,0.04786791829376469,-0.7957615883485225,0.45393642508754617,0.6056823380444492,0.5654870736960227,-0.12790402751063468,-0.03505937743996057,-0.015086631515515592,-0.06918586436706775,0.013692746873903872,0.023450085312152424,-0.21665157834004223,-0.002695576197378813,0.3425500843118705,-0.1016082766894888,-0.8670088703034242,-0.5142374540551593,0.12698574011226427,0.047595133239633824,0.02365160788822429
2,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,,,,,,,,,,,,,,
3,-0.49151319588618136,0.07764240484555174,-0.41679547205833334,-0.4314333638892771,-0.4964695431516697,-0.49323896383057164,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.01,1,0.1,poly,,,,,,,,,,,,,,,,
