,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2014-05-17,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-23,2014-05-24,2014-05-25,2014-05-26,2014-05-27,2014-06-02,2014-06-03,2014-06-04,2014-06-05,2014-06-06
1,0.5900000027300489,0.1900000024707813,0.3900000004805353,-0.009999999789402025,-0.809999999789432,-0.4099999993110135,-0.20999999886231624,0.19000000183050503,-0.00999999842397159,-0.009999999199155951,-0.8099999994223195,-0.25999999954685826,0.7900000005627987,-0.009999999585030395,-0.009999999591992825,0.4900000003624463
2,2014-05-28,2014-05-29,2014-05-30,2014-05-31,2014-06-01,,,,,,,,,,,
3,-0.40999999904235196,-0.009999998420385126,0.39000000156023873,-0.009999998906945251,-0.17666666609433612,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,
5,0.01,1.5,0.0001,sigmoid,,,,,,,,,,,,
