,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,0.15949449788989334,-0.14841724646479904,0.23601311696751104,-0.3886178305788448,1.0550898405139417,0.28201974084454484,0.04642915543444559,-1.3370405404291592,-0.6586054696187507,-0.4940818165801417,-0.3315282473634129,0.4574924500487194,-0.07767919477965002,0.010839306590012754,0.010361413952455933,0.8052490734598834,0.6404044548018462,0.036768620482289904,0.09773051516140008,0.6705495531046477,-0.18076662895292817,-0.8715577315521088,-0.046417534212129574,-0.054810182895987936,-0.16721824169948896,-0.04687187581626162,-0.5762033351282003,0.19598036270410635,0.4492928096784805,0.004453183783201808,0.3251347517074503,0.20371029924008432
2,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,,,,,,,,,,,,,,,,,,,,,,,
3,-0.6327415534587679,-0.19049764834184568,0.787696507974176,0.02248313666404833,0.3392182352762667,-0.09667253983018753,-0.06196159846734517,-0.05176063600677239,-0.5548841617600901,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.01,1.5,0.1,linear,,,,,,,,,,,,,,,,,,,,,,,,,,,,
