,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.9029413396853876,-0.4165653791951289,0.5231542603946089,-0.49999796325499,-1.2813237771262616,-0.9899810331896131,0.4774757277360173,0.4040267290469677,0.05288974650187672,0.5000025738781053,0.3526646471472912,-0.3166251307889958
2,2014-04-28,2014-04-29,2014-04-30,2014-05-01,,,,,,,,
3,0.9356277064983907,0.039620505775767256,-0.3632122014249637,-0.14048516950581647,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.5,1.5,0.1,linear,,,,,,,,
