,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.8082320271183461,0.3047702849316227,0.3513317873066981,0.9441181980456612,0.7215719617692882,-0.06437008727023308,0.1422168670438797,-0.06407794957293955,0.36179647598616427,0.17664960917076744,-0.03358322667092217,-0.8460568331357603,-0.03367639292391722,-0.026813508069865932,-0.11955187714916438,0.16435142607314646,-0.14599993036712622,-0.02841863227722996,0.16917965858262285,-0.43940866215014474,-0.015874399407160844,-0.10000002867710389,-0.08318508755221643,0.02811161420080932,-0.3354676284967324,-0.10000002331869151,-0.3002535551584309,-0.06734396685720956,0.12063884565444205,0.24665597649219873,-0.12449182339361009,-0.07345928318077988
2,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,,,,,,,,,,,,,,,,,,,,,,,
3,0.3802727913540682,-0.010937906423257537,-0.027128551759572517,0.03437827102690605,-0.23996293828292892,-0.4255732987318783,0.19453892538892337,0.5924466448491064,-0.1752301426223548,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,0.5,0.1,rbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
