,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-05-15,2014-05-16,2014-05-17,2014-05-18,2014-05-23,2014-05-24,2014-05-25,2014-05-26,2014-05-27,2014-05-28,2014-05-29,2014-05-30
1,-0.38555273377937205,0.5601504168015605,-0.4607867467360922,-0.4654242656115688,-0.5345730006934826,0.008398456819115552,-0.1327858402060773,-1.0226564310335249,-0.2799151510928626,1.7099090843840958,0.4638565692744674,0.21976228113636953
2,2014-05-19,2014-05-20,2014-05-21,2014-05-22,,,,,,,,
3,-0.28514319464784865,-0.17111890472873093,-0.3812804655164985,-0.6122317253548619,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.5,1,0.1,linear,,,,,,,,
