,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03
1,-0.28438437966584473,0.8199120757114331,0.08622925312595431,0.24689323913940253,0.31116951103470303,0.09467056696802167,-0.11499583936496105,-0.11708091387363151,0.1362438282209526,-0.09798979292225152,-0.1000775553979123,-0.12774230811222065,-0.11707684566714516,-0.12197350726096357,0.07352825122623763,0.3044054254541839,-0.48287738696971605,0.1638653094588607,0.10891325633016358,0.09051338660583674,0.8558327148773275,0.07010198847285132,-0.38719344877462003,-0.1536368460579025,-0.1243097487572582,0.8739413893061512,-0.11050521371398059,0.15212684315042413
2,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,,,,,,,,,,,,,,,,,,,,
3,-0.3313087512150643,0.0964577216078144,0.10964766017894512,0.14224261752759482,-0.04659350688019526,-0.04718359954283624,0.14375615114876616,-0.08731178344489887,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,1,0.1,linear,,,,,,,,,,,,,,,,,,,,,,,,
