,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02
1,-0.002779635110953471,-0.3253964623225567,-1.4197026603348704,-0.5907627340545698,-0.03408943844378509,-0.12853415053664818,0.0684398412415792,0.38396225451250565,-0.6955019339571304,-1.0675665421529468,-0.014027676834619918,0.8153124053288296,-0.6498528747697643,-3.32805362107002,0.6599738833444704,-0.032276979559043184,0.4666559452364254,-1.3111087230573766,0.020289231775510785,0.25112239284404136,0.5831745712503462,1.6219650410788962,0.36496966634989736,0.04563095048849952,0.1365193357696377,-0.7342258184583095,0.0014127877792322607,-0.012277887498903794
2,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,,,,,,,,,,,,,,,,,,,,
3,0.4146407029602788,0.0574173647300249,-0.570604157840954,-0.45634531261113587,-0.4662977982191503,-0.4090589644858209,-1.1555683917562947,-1.092248339321121,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.01,0.1,0.1,poly,,,,,,,,,,,,,,,,,,,,,,,,
