,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.2997337045259636,-0.09922606095061681,0.8938368288431224,0.694470988652709,-0.09533286247253336,-0.09835479980292039,0.10605384686855057,0.4926073569731768,-0.10841597612543108,-0.31437777098134845,0.14644527483581715,-0.09999916637989337,0.9051450282114253,-0.2859595190311568,0.7116214011187747,-0.0322695447158452,0.408512894147524,-0.09350516443028578,-0.8930587861468275,-0.7003810304163949,-0.4977542882801176,0.10000026180328803,-0.4990081555387782,-0.10540154385203504
2,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,,,,,,,,,,,,,,,,,
3,-0.31464693696923085,-0.9079482904480942,0.6877970981759001,-1.5027449811606264,-0.5530949129943377,0.49616037554966574,0.8933367428377581,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,
5,0.1,0.1,0.1,linear,,,,,,,,,,,,,,,,,,,,
