,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.16369520707317786,0.6561310435658365,0.05445487909502056,-0.12680332645706738,-0.433198947009644,0.2771287858755276,-0.0823923824189432,0.15870287244065473,-0.3085557528795224,-0.16800611220806694,-0.12680157207740983,0.24945175341693826,-0.11421679346759017,0.07469931374382988,0.13857314550247857,0.10188055498058368,-0.13633463317350625,0.2865466287919496,0.07729417485459233,0.06802555646310005
2,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,,,,,,,,,,,,,,
3,-0.2892451867288086,0.7521644006175885,1.0184403231490808,-0.23415799346645016,0.2705581305459024,0.3384688541921168,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.1,0.5,0.1,poly,,,,,,,,,,,,,,,,
