,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19
1,-0.010015716483638748,0.1899856545863532,-0.010007993777822577,0.1900060269552144,-0.009991187884417663,0.39000344967544454,0.18999256025739264,0.18999458358777144,-0.21001477321990958,-0.010024200232956026,0.18995331872208876,-0.010008816010409483,0.38999505935161327,-0.00999301575878242,-0.010001833337340393,-0.010004454473751423,-0.010005432195076658,-0.6100139295929656,-1.010015743797835,-0.010044481909176284
2,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,,,,,,,,,,,,,,
3,0.18999391120103315,0.1900005375051652,0.19000945830932903,0.790011505957855,-0.8099796746650387,-0.21000666406687785,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.01,0.1,0.0001,sigmoid,,,,,,,,,,,,,,,,
