,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12
1,-1.0083097149449918,0.7916916245704959,-0.7083170829471008,-0.4583592831060814,0.19168200495257892,0.1916794727096809,-0.20834395109299297,-0.4083456961626739,0.7916497747457543,-0.5416811293916419,0.5416811408983184,0.2916799394394305
2,2014-04-01,2014-04-02,2014-04-03,2014-04-04,,,,,,,,
3,-1.0083586863340983,-0.20835926166783292,0.12496498239079301,0.29168429004048146,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.5,0.1,0.1,sigmoid,,,,,,,,
