,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-04-20,7.75,0.5,1.0,0.5494297847746124,6345.535001039504,1.0,0.0,1437.6360000000002,2613.6090000000004,1253.589,0,50.729,0.0,340.618,598.4809999999999,0.0,42.227,7.056,0
2014-04-21,7.2,-0.4,1.0,0.4115224636722278,7331.516999483107,0.0,0.0,104.449,6126.238,598.668,0,0.0,0.0,187.41699999999997,43.31,0.0,8.454,0.0,0
2014-04-22,6.2,0.2,0.4,0.3946185566427017,20183.262001037598,3.0,0.0,3657.2129999999997,8586.115000000005,684.402,0,0.0,1835.055,141.531,34.539,126.30399999999999,3.592,8.265999999999998,0
2014-04-23,7.0,0.0,1.0,0.23719301375968627,9881.775000333786,2.0,0.0,2862.2239999999997,2822.6030000000005,485.254,0,287.45,1719.609,698.304,0.0,5.013,876.893,0.0,0
2014-04-24,7.4,0.0,1.0,0.4980656877942016,11942.834001302723,1.0,1.0,670.167,7530.946999999999,94.265,0,3.008,2236.9820000000004,375.986,994.51,70.298,98.24,0.0,0
2014-04-25,7.8,-0.2,1.2,0.382158008243327,11193.504001379011,1.0,0.0,2603.4979999999996,5335.803000000001,39.42,0,0.0,1611.6750000000006,95.531,1297.2619999999997,0.0,142.20999999999998,11.040999999999999,0
2014-04-26,7.5,-0.5,1.0,0.4048643023643024,6491.557001829148,2.0,0.0,752.1120000000002,5053.1810000000005,422.296,0,1.01,4.013,31.127000000000002,40.959,122.555,63.158,0.0,0
2014-04-27,7.0,-0.2,1.0,0.3673707506660292,12532.979995727537,2.0,1.0,1780.6519999999998,7875.2759999999935,922.5800000000002,0,0.0,0.0,563.596,103.58500000000001,54.285,119.85799999999999,10.091000000000001,0
2014-04-28,7.6,-0.2,1.0,0.37176068118259664,18749.942999124527,2.0,2.0,1176.819,4890.993000000001,3193.8360000000002,0,1441.3310000000001,5228.516,2186.399,488.663,93.502,37.465,11.099,0
2014-04-29,7.4,-0.2,1.2,0.3735173556602129,7028.152000427246,2.0,0.0,800.7239999999999,3311.8370000000014,2059.393,0,0.0,0.0,114.713,314.34299999999996,0.0,0.111,0.0,0
2014-04-30,9.0,-1.0,1.0,0.4425530783321395,10908.680999994274,2.0,0.0,423.60300000000007,8594.634999999998,679.1220000000001,0,0.0,0.0,19.248,1460.1250000000002,0.0,14.065,0.0,0
