,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-03-21,4.666666666666667,0.6666666666666666,0.6666666666666666,0.10965501792114701,6933.05800008774,3.0,0.0,1992.5759999999998,4906.089,0.0,0,0.0,0,117.06900000000002,5.037,0.0,0.0,0.0,0
2014-03-22,6.6,-1.4,0.4,0.086579268612413,4756.049000501637,7.0,0.0,3243.8109999999997,1842.907999999999,0.0,0,0.0,0,480.03000000000003,71.613,0.0,0.0,0.0,0
2014-03-23,7.0,-0.8,0.8,0.029460438699569155,996.3209986686708,4.0,0.0,572.459,252.16899999999998,0.0,0,0.0,0,104.04200000000002,67.619,0.0,0.0,0.0,0
2014-03-24,6.0,-0.4,0.4,0.1138894460613641,2143.2990009784703,5.0,0.0,384.557,3434.4439999999995,26.125,0,0.0,0,53.41100000000001,0.0,0.0,0.0,0.0,0
2014-03-25,5.5,-1.25,0.25,0.11325160672351993,4789.015998840334,12.0,0.0,1052.3409999999997,3930.7369999999996,0.0,0,0.0,0,54.303,0.0,0.0,0.0,0.0,0
2014-03-26,6.0,-0.6,0.4,0.10891482612696544,4413.397999525071,6.0,0.0,911.1129999999998,3308.5470000000005,0.0,0,0.0,0,49.532,139.74599999999998,0.0,2.006,0.0,0
2014-03-27,6.6,0.0,0.6,0.13220460848007368,3595.4649984836583,7.0,1.0,880.1670000000003,2165.1169999999997,242.518,0,0.0,0,47.601,190.39899999999997,0.0,66.857,0.0,0
2014-03-28,6.6,-0.6,1.2,0.14887226502146783,2731.158999204635,8.0,1.0,851.3709999999998,1221.546,562.8489999999999,0,0.0,0,63.667,26.28,0.0,4.047000000000001,0.0,0
2014-03-29,7.4,0.2,1.2,0.13795426002920017,1752.946999788284,10.0,2.0,608.323,962.6000000000001,85.276,0,0.0,0,95.584,0.0,0.0,0.0,0.0,0
2014-03-30,7.0,-0.4,0.8,0.06452367036820571,1024.7169997692104,5.0,0.0,2877.917999999999,690.436,0.0,0,0.0,0,50.268,0.0,0.0,0.0,0.0,0
2014-03-31,7.2,-0.4,1.0,0.13012099954924494,6191.571999549862,6.0,1.0,857.5339999999994,5208.941,0.0,0,0.0,0,44.667,0.0,238.21699999999998,0.0,0.0,0
2014-04-01,6.4,0.0,0.2,0.13346682929400022,3570.4710009098044,1.0,0.0,591.501,4749.214999999999,0.0,0,0.0,0,49.42700000000001,0.0,0.0,8.822,0.0,0
2014-04-02,7.6,-0.2,1.0,0.07716355485107416,1855.2750003337858,3.0,0.0,585.067,1181.837,0.0,0,0.0,0,41.193,47.717,0.0,0.0,0.0,0
2014-04-03,6.6,0.0,0.6,0.07307714752567696,3131.023000478744,2.0,0.0,654.474,2433.1160000000004,0.0,0,0.0,0,42.374,0.0,0.0,0.0,0.0,0
2014-04-04,7.0,-0.2,0.4,0.15702115397103714,3949.334000825882,11.0,0.0,1470.5149999999996,2113.677,0.0,0,0.0,0,195.69899999999998,219.406,0.0,0.0,0.0,0
2014-04-05,8.0,-0.6,1.2,0.13595576600004897,2214.124000787735,11.0,0.0,643.2819999999999,1089.559,0.0,0,360.98199999999997,0,65.382,53.37,0.0,0.0,0.0,0
2014-04-06,7.25,-1.25,1.0,0.09422410643417788,2472.241999864578,8.0,1.0,764.0849999999997,1658.2150000000008,0.0,0,0.0,0,49.277,0.0,0.0,0.0,0.0,0
2014-04-07,6.6,-1.0,0.6,0.18343492913073647,3835.042002439499,11.0,0.0,1506.1899999999998,2995.572,0.0,0,0.0,0,63.583,214.58,0.0,0.0,0.0,0
2014-04-08,6.8,-0.4,1.0,0.08906279785658473,2903.4530005455003,8.0,2.0,994.5279999999997,1925.0710000000004,0.0,0,0.0,0,39.395,0.0,0.0,0.0,53.342,0
2014-04-09,7.2,-0.4,0.8,0.11756512889589066,3051.9820015430446,8.0,1.0,522.5149999999999,2467.106,0.0,0,0.0,0,60.629,0.0,0.0,0.0,0.0,0
2014-04-10,6.75,-0.5,0.75,0.07280121100164204,1047.3950006961823,4.0,0.0,3206.8059999999996,431.114,0.0,0,0.0,0,32.281000000000006,67.61399999999999,0.0,0.0,0.0,0
2014-04-11,6.8,-0.6,1.0,0.1110938994618982,2774.8020012378693,6.0,0.0,1001.9659999999999,1665.2379999999994,0.0,0,0.0,0,42.442,61.462,0.0,0.0,0.0,0
2014-04-12,7.2,0.2,0.8,0.06605497341205051,1843.591999769212,6.0,0.0,728.336,978.2199999999999,0.0,0,0.0,0,45.462,389.025,0.0,0.0,0.0,0
2014-04-13,7.2,-0.6,1.0,0.11367449436267445,1506.4069986343384,6.0,0.0,336.936,879.515,0.0,0,0.0,0,61.584,226.876,0.0,0.0,0.0,0
2014-04-14,7.0,0.4,0.8,0.14592902118511944,5001.964999198914,15.0,0.0,2974.4809999999993,3767.26,0.0,0,0.0,0,68.638,208.525,0.0,42.282000000000004,0.0,0
2014-04-15,6.4,-1.0,1.0,0.130765639589169,4282.645000696184,4.0,0.0,735.2719999999999,3403.352000000001,0.0,0,0.0,0,113.346,19.201999999999998,0.0,12.671,0.0,0
2014-04-16,6.8,-0.6,1.0,0.07721354166666666,1871.9100003242486,4.0,1.0,218.15699999999995,7165.154,0.0,0,0.0,0,57.332,354.729,0.0,0.0,0.0,0
2014-04-17,6.8,-0.8,1.0,0.1014676704014939,4765.971998453143,1.0,0.0,167.76599999999996,5377.631,0.0,0,0.0,0,47.519999999999996,97.94700000000002,0.0,0.0,0.0,0
2014-04-18,6.8,-1.0,1.0,0.06493055555555556,3308.5030000209813,3.0,1.0,148.654,3381.7379999999994,0.0,0,229.132,0,43.347,0.0,0.0,0.0,0.0,0
2014-04-19,6.8,-0.4,0.8,0.11031735913804185,1113.8729996681213,6.0,0.0,285.44499999999994,762.97,0.0,0,0.0,0,56.542,323.90400000000005,0.0,8.679,0.0,0
2014-04-20,7.6,0.2,1.2,0.10195700631156768,1732.9319996833806,4.0,0.0,917.6709999999999,697.55,0.0,0,0.0,0,41.69800000000001,76.214,0.0,0.0,0.0,0
2014-04-21,6.4,-0.2,1.0,0.13346984280942722,1736.3480000495902,6.0,0.0,471.078,1139.5699999999997,0.0,0,0.0,0,47.591,30073.421000000002,0.0,0.0,0.0,0
2014-04-22,6.8,0.6,1.2,0.13701083958092172,4882.6779997348785,7.0,0.0,619.4410000000003,4304.149000000001,0.0,0,0.0,0,50.736,25.469,0.0,0.0,0.0,0
2014-04-23,6.0,-1.0,1.0,0.11064682679520278,3101.1779999732985,4.0,1.0,357.817,3800.1269999999995,0.0,0,0.0,0,56.45,193.167,0.0,0.0,0.0,0
2014-04-24,6.6,-0.6,0.8,0.10560238499744339,2965.602000713348,5.0,0.0,382.3229999999999,2393.1010000000006,0.0,0,0.0,0,188.10000000000002,0.0,0.0,0.0,0.0,0
2014-04-25,7.25,-0.75,0.75,0.07677511149518856,2672.424998760224,6.0,0.0,951.5989999999999,2386.683000000001,546.49,0,0.0,0,43.169,258.757,0.0,0.0,3.653,0
2014-04-26,7.75,1.0,1.5,0.2491027157989633,1374.8749997615814,6.0,1.0,2705.3540000000007,457.98799999999994,0.0,0,0.0,0,107.936,0.0,0.0,0.0,0.0,0
2014-04-27,6.333333333333333,-1.5,0.8333333333333334,0.04486664230909752,3028.6259999275208,4.0,0.0,593.8269999999994,2522.3910000000005,0.0,0,0.0,0,85.994,396.18999999999994,259.45799999999997,0.0,0.0,0
2014-04-28,6.4,0.0,0.6,0.10377999025697233,2972.2049987316127,4.0,0.0,475.8579999999999,4132.418000000001,0.0,0,0.0,0,56.394999999999996,599.3760000000001,62.108000000000004,0.0,0.0,0
2014-04-29,7.2,0.4,0.6,0.02568243249036055,2259.0499985218044,6.0,0.0,1142.1530000000002,1719.7069999999999,0.0,0,0.0,0,46.359,173.30599999999998,0.0,0.0,0.0,0
2014-04-30,7.0,0.4,0.8,0.04454670107302971,3133.3029992580414,12.0,0.0,852.516,1851.8180000000002,5.125,0,0.0,0,51.309000000000005,370.99,0.0,0.0,0.0,0
2014-05-01,6.8,-0.2,0.8,0.12626491862973474,3142.9849994182605,2.0,0.0,545.4400000000002,2211.814999999999,0.0,0,0.0,0,47.416,334.998,0.0,3.029,0.0,0
2014-05-02,7.8,0.4,1.2,0.19230524793625595,1432.8610005378725,9.0,0.0,943.426,975.3969999999998,0.0,0,0.0,0,75.693,0.0,0.0,3.037,0.0,0
2014-05-03,7.4,0.4,1.0,0.1901187625754255,3198.1800010204324,13.0,2.0,758.2189999999999,2356.546,0.0,0,0.0,0,73.473,9.076,0.0,0.0,0.0,0
2014-05-04,6.6,-0.4,0.8,0.06944999498758415,2679.4870002269745,0.0,0.0,3808.056,3483.9769999999994,0.0,0,0.0,0,63.501,478.491,0.0,0.0,0.0,0
2014-05-05,7.0,0.25,1.0,0.0,6.10800004005432,0.0,0.0,0.0,6.098,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
