,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-04-01,8.0,-1.0,1.5,,2715.7419991493234,4.0,0.0,259.094,1616.4040000000002,634.4789999999997,0,0,31.127,265.192,13.199000000000002,0.0,0,0.0,0.0
2014-04-02,7.0,0.0,0.0,0.16493096458489534,6280.1409983634985,5.0,2.0,557.439,2087.999,2623.638,0,0,54.25899999999999,82.982,0.0,0.0,0,0.0,0.0
2014-04-03,8.0,-0.25,0.5,0.11351887500281606,4925.860998630524,2.0,1.0,311.77700000000016,2912.9420000000005,4928.335000000004,0,0,58.17,113.405,0.0,319.217,0,0.0,0.0
2014-04-04,8.0,-0.5,0.5,0.07394992125320084,5236.956001520158,1.0,4.0,314.78000000000003,3309.6470000000013,541.5240000000001,0,0,0.0,57.909,61.324,0.0,0,5.024,0.0
2014-04-05,8.4,1.4,1.4,0.06235701481564245,3774.8659999370584,5.0,0.0,1081.4309999999998,1495.6919999999998,860.066,0,0,0.0,131.054,198.78799999999998,0.0,0,0.0,0.0
2014-04-06,7.6,-1.4,0.0,0.06470613484339814,4897.05799818039,1.0,4.0,588.083,2678.576,1167.7620000000002,0,0,0.0,69.807,188.90499999999997,243.971,0,10.029,0.0
2014-04-07,7.0,-0.5,-0.5,0.08243160865190322,5388.959000110626,11.0,8.0,1756.4860000000006,2536.0769999999998,1211.1129999999998,0,0,0.0,52.179,0.0,90.09700000000001,0,0.0,22.430999999999997
2014-04-08,7.8,0.4,0.2,0.07162504736842977,4178.6540014743805,1.0,0.0,667.6100000000001,2672.6900000000005,1340.512,0,0,0.0,65.568,48.57899999999999,0.0,0,0.0,0.0
2014-04-09,7.333333333333333,0.3333333333333333,0.0,0.08153097175156,4124.162000179293,15.0,2.0,1278.908,2117.498000000001,2505.1980000000012,0,0,0.0,26.176,0.0,85.631,0,0.0,0.0
2014-04-10,8.25,0.25,0.75,0.08538139252507375,4656.294999599456,2.0,0.0,168.361,3238.077,844.4039999999998,0,0,0.0,84.35600000000001,338.005,0.0,0,0.0,0.0
2014-04-11,7.666666666666667,0.3333333333333333,0.3333333333333333,0.13364394484509495,4124.542999267578,6.0,1.0,1443.4360000000001,2012.9199999999998,532.3389999999998,0,0,0.0,98.08800000000001,0.0,114.41799999999999,0,13.118,0.0
2014-04-12,8.6,0.2,0.8,0.09256127414546696,2406.448000192642,5.0,2.0,380.201,1372.1369999999997,505.393,0,0,0.0,49.503,92.404,0.0,0,0.0,0.0
2014-04-13,8.0,-1.8,0.6,0.11486812630776959,3048.489998817444,6.0,0.0,189.33900000000003,1520.7439999999995,661.141,0,0,0.0,82.591,476.36599999999993,32.605,0,0.0,0.0
2014-04-14,7.5,0.5,0.5,0.09276472686682141,6525.473998785021,3.0,0.0,1518.633,3543.626,621.1710000000002,0,0,0.0,54.104,0.0,32.21,0,0.0,0.0
2014-04-15,8.0,0.0,0.5,0.12035484073371028,5020.396999835964,8.0,2.0,635.303,1951.8460000000005,1036.1699999999998,0,0,0.0,127.472,0.0,0.0,0,0.0,0.0
