,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-05-01,7.0,-0.6,0.5,0.1777231902278521,12834.039000034329,8.0,1.0,3494.608,1378.0920000000003,715.5640000000001,0.0,0,0.0,57.278,4261.196,205.063,0.0,131.141,0
2014-05-04,8.333333333333334,0.0,1.0,0.3433118558744912,6943.417998075483,11.0,1.0,3824.528000000002,311.325,502.336,0.0,0,0.0,37.559,1999.901,129.967,0.0,97.76500000000001,0
2014-05-05,7.25,-1.5,0.6666666666666666,0.035409553561762126,12216.907999277122,6.0,0.0,3414.6679999999983,1233.9359999999997,840.0799999999999,0.0,0,0.0,39.151,5646.1449999999995,74.654,0.0,0.0,0
2014-05-07,5.0,-0.25,-0.5,0.0017596021459431205,3168.815999984743,1.0,1.0,286.712,7.082999999999999,562.4469999999999,0.0,0,0.0,41.492999999999995,2265.029,2.1630000000000003,0.0,3.187,0
2014-05-08,6.6,-0.8,0.4,0.07781417175139173,12633.159000158314,7.0,0.0,2349.8789999999995,1892.6619999999996,1375.026,0.0,0,0.0,112.786,6022.155000000001,359.32000000000005,0.0,105.09800000000001,0
2014-05-09,4.8,0.2,-0.2,0.01545167623838937,12136.33900046348,0.0,2.0,1252.469,682.069,815.8629999999999,0.0,0,0.0,59.405,7554.269999999999,0.08,0.0,16.477,0
2014-05-10,7.6,-0.4,1.0,0.09496808411522163,17083.71900010109,5.0,0.0,2091.841,867.8680000000002,603.767,0.0,0,0.0,68.53800000000001,2596.438,39.492,0.0,175.48,0
2014-05-11,6.0,0.0,0.4,0.011163426997135432,5336.35400056839,0.0,0.0,259.8929999999999,504.549,357.63699999999994,0.0,0,0.0,53.551,4154.944,4.027,0.0,0.0,0
2014-05-12,6.0,-0.75,0.5,0.0240174121696935,15521.871000289917,1.0,0.0,1196.5320000000004,1065.8850000000002,474.83599999999996,0.0,0,0.0,293.233,4037.5669999999996,0.0,0.0,0.0,0
2014-05-13,5.0,0.5,0.0,0.13996388028895773,18801.167999267574,1.0,0.0,2505.529999999999,4340.771999999998,1232.103,0.0,0,0.0,39.548,3313.274000000001,6.135,0.0,29.384,0
2014-05-14,6.833333333333333,-0.3333333333333333,0.4,0.00398550724637681,4149.1789996623975,0.0,0.0,268.97999999999996,160.882,1093.6139999999998,0.0,0,0.0,100.961,3754.772,0.0,0.0,0.0,0
2014-05-15,6.0,0.0,0.5,0.12253135428946202,15883.185998201367,7.0,2.0,3280.5530000000012,3473.433,740.4470000000002,0.0,0,0.0,79.053,7101.031000000004,227.70799999999997,2.0069999999999997,34.972,0
2014-05-16,7.0,0.4,1.0,0.05178134704555443,5389.559000253676,11.0,0.0,2212.464,541.08,660.7909999999999,0.0,0,0.0,76.681,2753.9869999999996,0.0,0.0,29.338,0
2014-05-17,6.0,0.25,0.3333333333333333,0.016673567202696287,9750.849999666218,2.0,1.0,1018.1419999999997,428.54699999999997,442.6700000000001,0.0,0,0.0,39.427,3826.559,0.0,0.0,0.0,0
2014-05-18,6.0,-0.6,0.2,0.01773234767380921,18269.712000370026,0.0,0.0,2752.7330000000006,2062.4959999999996,759.1999999999999,0.0,0,0.0,62.633,8658.553,0.0,0.0,11.121,0
2014-05-19,6.2,-0.2,0.2,0.009146799328914147,5052.914000272751,0.0,0.0,240.59200000000004,364.28999999999996,320.93399999999997,0.0,0,0.0,90.207,3250.709,0.0,0.0,0.0,0
2014-05-20,6.25,-0.5,0.5,0.018382148211167643,7906.686000823967,0.0,0.0,487.319,867.491,656.3320000000001,0.0,0,0.0,45.442,5740.547,0.0,2.01,0.0,0
2014-05-21,6.0,-0.6666666666666666,-0.2,0.017180909720209924,9770.721999883648,0.0,0.0,661.6789999999999,1814.912,1066.602,0.0,0,0.0,67.92099999999999,6092.751,0.0,0.0,0.0,0
2014-05-22,5.75,0.5,0.25,0.011538005032521467,4429.147000789642,6.0,0.0,749.7699999999999,1272.216,270.47499999999997,0.0,0,0.0,51.242999999999995,1932.2860000000005,0.0,0.0,8.838000000000001,0
2014-05-23,5.833333333333333,-0.8333333333333334,0.0,0.02058661677305743,6839.81899952889,1.0,1.0,980.6460000000003,819.5569999999998,1030.192,0.0,0,0.0,105.91300000000001,6441.293,0.0,0.0,0.0,0
2014-05-24,6.4,-0.75,0.25,0.01428609951201229,10875.10900020599,0.0,0.0,947.9269999999999,2263.9120000000003,1130.0149999999999,0.0,0,0.0,78.43100000000001,5702.319000000002,0.0,0.0,0.0,0
2014-05-25,6.25,-0.75,0.3333333333333333,0.16147019196659632,7342.48499917984,2.0,1.0,2687.659000000003,1567.3439999999998,194.216,0.0,0,0.0,42.36200000000001,2868.6709999999994,0.0,0.0,96.982,0
2014-05-26,5.4,-0.4,0.0,0.11520148444226025,18925.187999248505,10.0,3.0,1048.7389999999998,1235.537,688.769,0.0,0,130.53,235.83700000000002,5441.263999999999,0.0,0.0,0.0,0
2014-05-27,6.2,-0.6,0.4,0.012704237112874092,4089.879000663757,1.0,2.0,726.391,2078.4030000000002,124.694,0.0,0,0.0,142.686,2010.3639999999998,0.0,0.0,56.173,0
2014-05-28,8.2,0.0,1.2,0.10330116965301571,14320.867998123173,10.0,1.0,2551.0459999999994,1936.415,614.7060000000001,0.0,0,357.909,529.9460000000001,5361.211,0.0,0.0,30.665999999999997,0
2014-05-29,7.0,-1.3333333333333333,1.0,0.16935445444293903,3569.3410003185268,5.0,1.0,400.034,435.10499999999996,136.738,0.0,0,0.0,29.201999999999998,1789.922,0.9390000000000001,0.0,3.199,0
2014-05-30,6.8,-0.8,-0.4,0.19290118906100084,9497.646998882292,4.0,0.0,3044.0300000000016,1670.8419999999999,260.21999999999997,0.0,0,0.0,52.61,3166.4090000000006,1052.648,8.072,232.825,0
2014-05-31,7.0,-2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
