,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-03-31,6.5,0.0,0.0,0.024151166629980184,1870.4369995594016,0.0,0.0,818.3879999999998,93.215,181.00099999999998,159.49699999999999,0.0,0.0,40.548,691.1659999999999,0.0,0.0,6.177,0.0
2014-04-01,7.5,0.0,0.0,0.12660997993345266,8599.743999242784,2.0,0.0,3753.811000000001,3027.9189999999994,11.341,72.65299999999999,456.72900000000004,0.0,110.38300000000001,2115.055,350.22499999999997,0.0,0.0,0.0
2014-04-02,6.8,-0.2,0.4,0.0432156771266439,11887.370000839237,2.0,0.0,2318.685,2724.0619999999994,884.173,274.499,63.556999999999995,0.0,104.937,3621.688000000002,160.134,0.0,580.748,45.055
2014-04-03,8.0,0.0,1.25,0.15111305136626185,9165.401001453403,0.0,0.0,6674.119999999996,2876.2009999999987,1003.647,37.822,0.0,0.0,83.416,2340.7870000000003,153.46499999999997,0.0,0.0,87.685
2014-04-04,5.75,-0.5,0.0,0.12490594575684993,13760.366001367569,3.0,0.0,3474.3719999999994,5675.670999999998,495.668,34.123999999999995,194.18400000000003,0.0,106.34400000000001,2740.811,236.293,11.044,163.92399999999998,57.53
2014-04-05,7.6,-0.8,0.8,0.027859790738960884,7930.456998109816,0.0,0.0,2074.7589999999996,1473.5320000000006,414.3859999999999,0.0,304.83,0.0,88.96900000000001,2144.604,0.0,8.355,545.1400000000001,5.05
2014-04-06,7.2,-0.6,0.6,0.012253036714243609,5941.962999582291,0.0,0.0,886.4979999999998,1031.141,334.148,0.0,0.0,0.0,50.495000000000005,2795.492,0.0,21.088,0.0,0.0
2014-04-07,8.0,0.2,1.25,0.1116669789967582,11464.430001258852,0.0,0.0,11171.201000000001,2729.307999999999,1081.9470000000001,23.637999999999998,170.60100000000003,0.0,65.00200000000001,3634.2149999999992,305.136,0.0,0.0,100.14099999999999
2014-04-08,7.8,-0.2,1.0,0.09885041974956743,7366.385003089905,0.0,0.0,5743.238999999998,3201.2989999999995,0.0,0.0,74.429,0.0,57.38999999999999,1976.0120000000009,120.94899999999998,19.102999999999998,0.0,54.05500000000001
2014-04-09,7.0,-1.0,1.0,0.24384687059123447,12251.725998640055,0.0,1.0,2656.3310000000006,2147.7440000000006,230.748,93.37400000000001,4.021,0.0,214.173,1667.569,0.0,0.0,6.101,0.0
2014-04-10,7.0,-1.0,0.5,0.22384842747091244,8174.054998397829,0.0,0.0,3769.511000000003,2599.0080000000003,901.585,38.55799999999999,108.07600000000001,0.0,68.91600000000001,1479.6180000000002,692.413,0.0,3.012,0.0
2014-04-11,7.4,-0.6,0.0,0.3332305813491699,25290.746998786915,10.0,8.0,3681.9110000000037,5391.553999999998,136.636,130.212,0.0,0.0,122.259,1602.8449999999996,1441.1970000000001,0.0,12.924,10.104
2014-04-12,7.8,-0.75,1.25,0.03719255598302549,11483.372000932697,0.0,0.0,3001.0440000000017,3099.4809999999993,471.004,46.519,986.146,0.0,73.032,3307.002,0.0,50.387,960.4370000000001,42.271
2014-04-13,7.2,-0.6,0.75,0.04242497739525186,9758.656001567842,2.0,0.0,1807.8760000000002,3783.596000000001,258.271,0.0,378.54999999999995,0.0,49.888000000000005,2498.3569999999995,0.0,30.054,153.529,106.85900000000001
2014-04-14,6.8,-1.0,0.5,0.10611959993778808,10881.651001691815,0.0,1.0,5240.122000000005,5093.312000000002,38.196999999999996,45.421,94.11,0.0,58.638000000000005,1918.3389999999997,7.27,0.0,327.85900000000004,66.258
2014-04-15,6.8,-0.2,0.4,0.11725857496542645,9848.605000257488,0.0,0.0,3396.787000000002,3102.1890000000003,0.0,153.30300000000003,943.384,0.0,104.31399999999998,3156.2919999999995,0.0,0.0,2.097,43.824
2014-04-16,6.2,0.6,-0.4,0.03589232647840624,10166.238999128343,0.0,0.0,3731.1520000000023,3213.132999999999,1455.42,76.49600000000001,4.053,0.0,55.21799999999999,3582.524,0.0,0.0,0.0,79.236
2014-04-17,7.8,-0.5,0.75,0.10793741525463706,9490.893999099726,2.0,0.0,2333.571,2112.3540000000003,689.76,31.241999999999997,158.83100000000002,0.0,63.007999999999996,3298.565999999999,0.0,21.631999999999998,0.0,0.0
