,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-03-14,6.5,-0.25,0.5,,243.0460002422333,5.0,1.0,269.40099999999995,35.161,0.0,0.0,0,0.0,172.52700000000002,0.0,0.0,0.0,0.0,0
2014-03-15,6.75,0.75,0.5,,165.01700019836426,8.0,0.0,40.43300000000001,124.345,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-16,6.166666666666667,-0.6666666666666666,0.3333333333333333,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-17,6.4,0.0,0.0,0.0,0.694999933242798,8.0,0.0,6.644,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-18,7.2,0.4,1.2,0.11873714520773344,3214.6289999485025,7.0,0.0,1349.0549999999998,1780.7469999999998,5.019,0.0,0,45.18600000000001,54.256,0.0,94.55199999999999,0.0,17.082,0
2014-03-19,7.4,0.2,1.2,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-20,7.0,0.6,1.0,0.02976190476190475,1306.61699962616,5.0,7.0,459.29400000000004,847.2469999999998,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-21,7.0,0.2,0.8,0.06922398589065254,820.1199998855589,5.0,0.0,960.1080000000002,195.22,0.0,0.0,0,3.01,14.117,0.0,0.0,0.0,0.0,0
2014-03-22,7.0,-0.4,1.0,0.0710591929079324,358.5930004119873,0.0,0.0,255.80800000000005,80.51,0.0,0.0,0,0.0,22.17,0.0,0.0,0.0,0.0,0
2014-03-23,7.0,0.2,1.0,0.14492753623188412,562.4420001506809,0.0,0.0,29.591,522.7180000000001,0.0,0.0,0,0.0,10.102,0.0,0.0,0.0,0.0,0
2014-03-24,7.0,1.0,0.8,0.0,326.5949997901914,0.0,0.0,258.777,38.207,0.0,0.0,0,21.464000000000002,8.046,0.0,0.0,0.0,0.0,0
2014-03-25,7.0,0.8,1.0,0.0043103448275862,1444.801000356674,1.0,0.0,554.5230000000001,890.1380000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-26,7.2,1.4,0.8,0.22685185185185197,4948.672999382019,7.0,3.0,838.8729999999998,3850.6909999999993,0.0,0.0,0,0.0,396.176,0.0,62.299,0.0,0.0,0
2014-03-27,7.0,1.0,1.0,0.0,0.46200013160705605,12.0,0.0,49.808,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-03-28,7.2,1.2,1.0,0.04206349206349204,1583.1449999809258,8.0,0.0,596.674,1039.388,0.0,0.0,0,0.0,7.021,0.0,0.0,0.0,48.229,0
2014-03-29,7.0,-1.2,0.8,0.325952380952381,194.70199966430664,10.0,0.0,122.675,3.016,0.0,0.0,0,9.039,10.032,49.613,0.0,0.0,0.0,0
2014-03-30,7.4,-0.8,1.0,0.25287698412698423,1070.5850005149841,5.0,0.0,589.2990000000001,325.968,0.0,0.0,0,0.0,0.0,155.97899999999998,0.0,0.0,0.0,0
2014-03-31,7.2,0.2,1.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-01,7.2,0.6,1.0,0.27182539682539664,769.8550000190736,1.0,4.0,288.358,734.8209999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-02,7.2,0.8,1.0,0.18948412698412717,1661.3069999217978,7.0,1.0,312.29699999999997,1317.541,0.0,0.0,0,9.064,8.031,14.120999999999999,0.0,0.0,0.0,0
2014-04-03,7.2,0.6,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-04,7.2,0.6,1.0,0.16338024306774307,740.1330001354223,2.0,0.0,513.205,339.687,0.0,0.0,0,0.0,0.0,236.197,0.0,0.0,0.0,0
2014-04-05,7.8,1.0,1.0,0.1381578947368421,25.41400027275089,4.0,0.0,25.402,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-06,6.2,-0.2,0.0,0.00657894736842105,423.7460000514975,5.0,1.0,225.35799999999998,198.23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-07,6.8,0.4,0.4,0.1067583732057415,517.5099999904629,4.0,1.0,48.502,450.682,0.0,0.0,0,0.0,18.198,0.0,0.0,0.0,0.0,0
2014-04-08,6.8,0.2,0.6,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-09,7.0,0.0,1.0,0.0087719298245614,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-10,7.2,0.4,1.0,0.00789473684210526,648.2670001983639,1.0,0.0,222.572,486.12800000000004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-11,7.0,0.4,0.8,0.0357142857142857,794.9789998531344,1.0,0.0,314.46,41.451,0.0,0.0,0,0.0,11.077,427.776,0.0,0.0,0.0,0
2014-04-12,7.4,1.0,1.0,0.09709821428571426,2164.692999601364,5.0,1.0,582.4549999999998,1167.5700000000002,414.577,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-13,7.0,2.0,1.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-14,7.0,1.0,1.0,0.08487654320987655,2896.2020001411433,1.0,0.0,561.0550000000001,1987.1840000000002,0.0,0.0,0,158.01099999999997,6.016,109.231,194.88,0.0,0.0,0
2014-04-15,7.0,-0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-16,7.0,0.2,1.0,0.12390046296296292,2811.4019994735713,0.0,0.0,1388.6549999999997,1761.246,0.0,0.0,0,0.0,37.276,0.0,0.0,23.129,0.0,0
2014-04-17,6.4,0.0,0.0,0.09114583333333326,2339.65399980545,2.0,0.0,1147.1979999999996,1445.7279999999998,0.0,0.0,0,10.038,113.65,63.36,0.0,0.0,0.0,0
2014-04-18,6.0,-0.4,0.0,0.2605137395459973,1424.8489995002747,0.0,0.0,256.5,363.985,364.104,0.0,0,326.21,10.049,0.0,103.633,0.0,0.0,0
2014-04-19,7.0,-0.2,0.8,0.03125,452.47200012206986,0.0,0.0,328.31399999999996,15.068,0.0,0.0,0,0.0,764.6700000000001,0.0,0.0,0.0,0.0,0
2014-04-20,7.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014-04-21,7.2,-0.2,1.0,0.03125,2578.1539998054495,0.0,0.0,269.71299999999997,1784.137,0.0,0.0,0,162.382,1573.9249999999997,170.72400000000002,0.0,0.0,0.0,0
2014-04-22,7.0,0.0,1.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
