0,0,2
0.347475655711,0.0327746157257,-0.186437380487,-0.186437380487,0.0635626195127,-0.186437380487,-0.186437380487,-0.186437380487,
0.347475635924,0.0327746052597,0.0135626172897,0.0135626172897,-0.38643738271,0.81356261729,0.0635626172897,0.21356261729,-0.43643738271,0.0135626172897,0.0135626172897,0.0135626172897,-0.18643738271,-0.18643738271,0.0135626172897,-0.18643738271,-0.18643738271,-0.18643738271,0.0135626172897,0.21356261729,-0.58643738271,0.0635626172897,0.0135626172897,0.0135626172897,0.81356261729,0.0135626172897,-0.43643738271,-0.18643738271,-0.18643738271,0.81356261729,-0.18643738271,0.0635626172897,
