predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-05-16,AS14.24,2014-05-13-2014-05-15,6.366666666666667,-0.35000000000000003,0.25,0.05698206222466771,7.0
2014-05-17,AS14.24,2014-05-14-2014-05-16,6.2,-0.26666666666666666,0.3333333333333333,0.04615989904778477,7.6
2014-05-23,AS14.24,2014-05-20-2014-05-22,6.599999999999999,0.26666666666666666,0.7333333333333334,0.04589566083550042,6.8
2014-05-24,AS14.24,2014-05-21-2014-05-23,6.533333333333334,0.20000000000000004,0.6000000000000001,0.03480259136104102,7.2
2014-05-25,AS14.24,2014-05-22-2014-05-24,6.866666666666666,0.13333333333333333,0.7333333333333334,0.021604570217099554,7.0
2014-05-26,AS14.24,2014-05-23-2014-05-25,7.0,0.016666666666666663,0.7999999999999999,0.02288002625638912,7.0
2014-05-27,AS14.24,2014-05-24-2014-05-26,7.066666666666666,0.35000000000000003,0.9333333333333332,0.02004861428851458,6.2
2014-05-28,AS14.24,2014-05-25-2014-05-27,6.733333333333333,0.5166666666666667,0.8888888888888888,0.037699229100739744,6.6
2014-05-29,AS14.24,2014-05-26-2014-05-28,6.599999999999999,0.43333333333333335,0.7222222222222222,0.05511939631165994,7.0
2014-05-30,AS14.24,2014-05-27-2014-05-29,6.6000000000000005,0.033333333333333326,0.6555555555555556,0.06039819075602865,7.4
2014-05-31,AS14.24,2014-05-28-2014-05-30,7.0,-0.06666666666666667,0.8333333333333334,0.05082645749411931,7.0
2014-06-01,AS14.24,2014-05-29-2014-05-31,7.133333333333333,0.26666666666666666,1.0,0.0889252089476212,6.833333333333332
2014-06-02,AS14.24,2014-05-30-2014-06-01,7.077777777777778,0.06666666666666665,0.9555555555555556,0.09852218723026711,6.75
2014-06-03,AS14.24,2014-05-31-2014-06-02,6.861111111111111,0.1111111111111111,0.8888888888888888,0.09964335093741568,7.8
2014-06-04,AS14.24,2014-06-01-2014-06-03,7.127777777777777,-0.0888888888888889,0.8888888888888888,0.05929581131149079,7.0
2014-06-05,AS14.24,2014-06-02-2014-06-04,7.183333333333334,0.41111111111111115,1.0,0.058969845614850504,7.0
2014-06-06,AS14.24,2014-06-03-2014-06-05,7.266666666666667,0.3,1.0,0.09673483983326525,7.5
