Unnamed: 0,mood,arousal,valence,activity,screen,communication,social,gsm,amusement,system
2014-03-21,4.666666666666667,0.6666666666666666,0.6666666666666666,0.109655017921147,0.08024372685286735,0.0567834375,5.8298611111111113e-05,0.2,0.0,0.023062222222222224
2014-03-22,6.6,-1.4,0.4,0.086579268612413,0.055046863431731916,0.02132995370370369,0.0008288541666666666,0.4666666666666667,0.0,0.03754410879629629
2014-03-23,7.0,-0.8,0.8,0.029460438699569155,0.011531493040146652,0.002918622685185185,0.0007826273148148148,0.26666666666666666,0.0,0.006625682870370372
2014-03-24,6.0,-0.4,0.4,0.1138894460613641,0.024806701400213776,0.039750509259259256,0.0,0.3333333333333333,0.0003023726851851852,0.004450891203703704
2014-03-25,5.5,-1.25,0.25,0.11325160672351993,0.05542842591250386,0.0454946412037037,0.0,0.8,0.0,0.01217987268518518
2014-03-26,6.0,-0.6,0.4,0.10891482612696544,0.05108099536487351,0.03829336805555556,0.0016174305555555553,0.4,0.0,0.010545289351851849
2014-03-27,6.6,0.0,0.6,0.13220460848007368,0.04161417822319049,0.025059224537037038,0.0022036921296296297,0.5333333333333333,0.0028069212962962965,0.010187118055555559
2014-03-28,6.6,-0.6,1.2,0.14887226502146786,0.03161063656486846,0.01413826388888889,0.00030416666666666667,0.6,0.006514456018518517,0.009853831018518514
2014-03-29,7.4,0.2,1.2,0.13795426002920014,0.02028873842347551,0.011141203703703704,0.0,0.8,0.000986990740740741,0.007040775462962963
2014-03-30,7.0,-0.4,0.8,0.06452367036820571,0.011860150460291787,0.007991157407407409,0.0,0.3333333333333333,0.0,0.0333092361111111
2014-03-31,7.2,-0.4,1.0,0.13012099954924494,0.07166171295775303,0.060288668981481476,0.0,0.4666666666666667,0.0,0.009925162037037031
2014-04-01,6.4,0.0,0.2,0.13346682929400022,0.041324895843863486,0.05496776620370369,0.0,0.06666666666666667,0.0,0.0068460763888888885
2014-04-02,7.6,-0.2,1.0,0.07716355485107416,0.021473090281641034,0.013678668981481481,0.0005522800925925926,0.2,0.0,0.006771608796296296
