Unnamed: 0,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-03-22,7.8,0.8,1.0,0.1913883086450861,0.03059649306039017,0.005306655092592595,0.0,0.0,0.0,0.0019507523148148153,0.8181818181818182,0.04531856481481482,0.005630069444444443
2014-03-23,8.2,-0.2,1.2,0.1002466983942117,0.05842982639593108,0.017397245370370365,0.00042087962962962966,0.0018749768518518518,0.0,0.0031875578703703705,0.18181818181818182,0.020154988425925932,0.0057011111111111125
2014-03-24,7.8,-0.6,1.4,0.09074022242156704,0.07231534721674743,0.02641592592592591,0.0012177893518518518,0.0014505208333333334,0.0,0.0,0.2727272727272727,0.045231979166666665,0.0011271064814814813
2014-03-25,7.8,-0.4,1.2,0.13276828552349199,0.043878611113738135,0.01510530092592593,0.005179895833333333,0.001632824074074074,0.0,0.0,0.6363636363636364,0.015641388888888892,0.012422893518518519
2014-03-26,8.25,0.5,1.0,0.09115320114030408,0.046133993041736106,0.014985983796296289,0.001008576388888889,0.00023939814814814817,0.0,0.0001486111111111111,0.09090909090909091,0.02726704861111111,0.001373136574074074
2014-03-27,7.75,0.25,0.5,0.1031957536987308,0.0379124074263705,0.010783125000000003,0.0,0.00015552083333333333,0.0,0.0,0.36363636363636365,0.019140706018518524,0.007011874999999999
2014-03-28,8.0,-0.5,1.5,0.10467928797906652,0.037620856461149675,0.010889803240740736,0.0,0.0005347916666666667,0.0,0.0,0.2727272727272727,0.038793877314814804,0.0032936458333333338
2014-03-29,8.6,-0.2,1.6,0.16337733775865065,0.026173506950338692,0.0017699999999999999,0.0005714236111111111,0.0,0.0,0.0,0.09090909090909091,0.02927347222222223,0.00022349537037037035
2014-03-30,8.4,-0.2,1.0,0.16465071526667882,0.04130461804844715,0.014162303240740746,0.0,0.000304212962962963,0.0,0.0,0.09090909090909091,0.023608958333333332,0.00014894675925925929
2014-03-31,7.4,0.4,0.6,0.08363358459550868,0.10877597222173653,0.051072743055555515,0.0008968865740740743,0.0,0.0,0.0,0.36363636363636365,0.019669768518518524,0.023728657407407407
2014-04-01,7.6,0.4,0.4,0.09741434014631098,0.0371040972156657,0.008238402777777777,0.000678715277777778,0.000723263888888889,0.0,0.0,0.18181818181818182,0.018825856481481478,0.006292395833333334
2014-04-02,7.4,0.2,0.6,0.07868813828691651,0.03893796297135178,0.009497199074074075,0.0007573958333333332,0.00021642361111111114,0.0,0.0006266782407407408,0.18181818181818182,0.02293407407407407,0.009886550925925924
2014-04-03,7.8,0.0,1.0,0.08363645439998374,0.026767893516355095,0.007930370370370367,0.0008345254629629632,0.0,0.0,0.0,0.09090909090909091,0.024226388888888898,0.22703660879629628
2014-04-04,7.8,0.2,1.4,0.0871065604162596,0.03740097220849106,0.009306608796296295,0.0005472685185185185,7.133101851851852e-05,0.0,0.0,0.2727272727272727,0.0158745949074074,0.007142280092592595
2014-04-05,7.6,1.2,1.0,0.11442793762963628,0.04459099535864808,0.012851898148148149,0.0,0.001232476851851852,0.0,0.000227962962962963,0.5454545454545454,0.026571921296296295,0.0030446643518518522
2014-04-06,6.8,0.2,0.8,0.07677201548523707,0.06977487266891538,0.008453043981481485,0.0,0.0,0.0,0.0,0.0,0.049006944444444464,0.00012804398148148148
2014-04-07,7.4,0.2,1.0,0.14406393678902962,0.05828292823776051,0.020688020833333327,0.0010207986111111112,0.0014430671296296296,0.0,0.0,0.18181818181818182,0.029095046296296306,0.006898275462962961
2014-04-08,7.4,0.4,1.2,0.1038308889653645,0.051804305555091995,0.007909305555555553,0.0003135300925925926,0.017301666666666667,0.0,0.0,0.2727272727272727,0.015134687499999994,0.010110300925925925
2014-04-09,7.8,0.6,1.0,0.0921222333052219,0.02052918981070871,0.008841030092592591,0.00036730324074074074,0.00018831018518518518,0.0,0.0,0.0,0.011393055555555559,0.00027596064814814817
2014-04-10,7.4,0.4,1.0,0.1080663991151945,0.08122987270079274,0.02059003472222223,0.0,6.038194444444445e-05,0.00015300925925925926,0.0,0.18181818181818182,0.032133425925925926,0.0012001041666666666
2014-04-11,7.6,0.2,1.0,0.12018808327176553,0.057684270825099096,0.019663171296296297,0.0001984837962962963,0.00010601851851851851,0.0,0.0,0.0,0.03620936342592593,0.00123462962962963
2014-04-12,7.666666666666668,0.3333333333333333,1.0,0.12703734227128452,0.028852060177811868,0.002657962962962963,0.0,0.0,0.0,0.0,0.5454545454545454,0.1395222916666667,0.22553690972222218
2014-04-13,7.4,0.2,1.0,0.07813754216620178,0.08972862267107873,0.027674212962962963,0.0,0.007450879629629632,0.0,0.0,0.18181818181818182,0.037244606481481465,0.01610487268518519
2014-04-14,7.0,0.0,0.8,0.09289626571780712,0.04896350694751295,0.04133353009259258,0.0003262731481481482,9.34375e-05,0.0004787615740740741,0.0,0.09090909090909091,0.013341076388888885,0.02112709490740741
2014-04-15,7.6,0.2,0.8,0.11955499852139127,0.04588871525669541,0.02598729166666667,0.0,6.97337962962963e-05,0.0,0.0,0.5454545454545454,0.021412523148148135,0.008408564814814813
2014-04-16,8.0,0.8,1.0,0.1147681692149471,0.06174267361285508,0.01683218750000001,0.0002096412037037037,0.0003840972222222222,0.0,0.0,0.18181818181818182,0.0402900925925926,0.0029155208333333333
2014-04-17,7.25,0.25,0.75,0.14085924635236632,0.05794567129954143,0.02370701388888889,0.0019974074074074074,0.0,0.0,0.0,0.5454545454545454,0.013423437500000007,0.021385312500000007
