,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.43256607055664098,-0.034813880920410156,-0.041693687438964844,0.15930290222167987,0.75682716369628888,-0.045441627502441406,-0.24344654083251971,-0.84150199890136701,0.0018010139465332031,-0.29060935974121094,-0.038336753845214844,-0.24334831237792987,0.75797586441040021,0.95481491088867188,-0.64552459716796839,-0.036948204040527344,-0.042957305908203125,-0.043511390686035156,-0.042330741882324219,-0.043622016906738281,0.35583438873291051,0.15554065704345721,-0.043498992919921875
2,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,,,,,,,,,,,,,,,,,
3,-0.54366970062255859,-0.040024757385253906,-0.0445556640625,0.35521545410156286,-0.24465150833129901,-0.042675971984863281,,,,,,,,,,,,,,,,,
