,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,0.21493721008300781,-0.83513240814208967,0.71531009674072266,0.76481418609619123,1.2148332595825195,0.96480178833007812,0.71480941772460938,-0.035174369812011719,0.56493053436279261,-0.83517436981201154,0.56526718139648402,0.2148284912109375,0.46487140655517578,-0.23515720367431658,-0.83507041931152326,0.1654111862182619,-0.53512668609619141,-1.0349540710449219,-0.23463745117187518,-0.035058975219726562,-0.78518867492675781,-0.53473854064941406,-0.43482341766357457,-0.7017389933268241,0.16514797210693377,0.21485137939453125,0.96485233306884766
2,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,,,,,,,,,,,,,,,,,,,,
3,-1.0351066589355469,-1.1908800125122072,-0.95653247833251953,-1.5246095657348633,0.14350700378417969,-0.43510951995849645,0.96506595611572266,,,,,,,,,,,,,,,,,,,,
