,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-10,2014-04-11,2014-04-12,2014-04-13
1,-0.035856246948242188,-0.038299560546875,-0.038109779357910156,0.21191787719726562,-0.038578987121582031,0.46179580688476562,0.46126937866210938,-0.038857460021972656,-0.038111686706542969,-0.037983894348144531,-0.53818130493164062,-0.038389205932617188,-0.0377960205078125,0.71199607849121094,0.16159172058105487
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,,,,,,,,,,,
3,-0.0015020370483398438,-1.2852230072021484,-0.23378124237060582,0.19514865875244158,,,,,,,,,,,
