,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01
1,-0.35662364959716797,0.39461326599121094,0.59376497268676687,0.14361715316772461,-0.40637140274047834,0.1944058418273924,-0.0065292358398441053,0.99424467086791957,-0.40665178298950178,0.64453983306884766,0.59371824264526296,0.3936309814453125,0.64351367950439453,0.1934140205383299,-0.0064224243164066053,0.39387702941894531,-0.60622787475585938,-1.6060714721679688,-1.103480339050293,-0.60277318954467773,-0.0051993370056155896,0.19377450942993146,-0.0060237884521487928
2,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,,,,,,,,,,,,,,,,,
3,-0.10560226440429688,-0.40588836669921857,-1.20537576675415,-0.0049861907958987928,0.19389896392822248,-0.10641574859619141,,,,,,,,,,,,,,,,,
