,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02
1,-0.82981093724568566,0.25906066894531232,0.017324447631835938,0.36080026626586914,-0.37656221389770472,-0.4792332649230957,-0.82721128463745153,-0.35127782821655273,-0.26252412796020508,-0.36068439483642578,-0.98311767578124964,-0.38927507400512695,-0.85716123580932635,0.20511093139648473,-0.36673879623413086,-0.15427427291870099,0.33295297622680664,0.13323116302490234,0.58287477493286133,-0.20699701309204066,0.48654146194458026,0.048582172393798473,0.36623334884643555,0.5435638427734375,-0.076749897003173473,0.41908502578735352,-1.2919836997985836,0.83126134872436541,-0.12056303024291992,0.59695024490356463,1.3509602546691895,0.19478368759155273,0.20822668075561523,0.34113931655883789,1.2262458801269531
2,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.024629497528076527,0.64020490646362305,0.38196325302124023,0.20558147430419904,0.52604932785034197,0.59823179244995117,0.92136907577514648,0.096931552886962535,0.75513887405395508,,,,,,,,,,,,,,,,,,,,,,,,,,
