,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-09,2014-04-10,2014-04-11,2014-04-12
1,-1.229100227355957,0.023121833801269531,-0.3801092147827152,-0.77976970672607404,1.0208263397216797,-0.48041343688964844,-0.22989654541015625,-0.77977352142333967,0.021755218505859375,0.35334237416585168,0.51985645294189453,1.0199880599975586,-0.31366093953450402,0.77025413513183594,0.51974964141845703
2,2014-04-05,2014-04-06,2014-04-07,2014-04-08,,,,,,,,,,,
3,0.41982498168945348,0.42000999450683629,0.019831657409667969,-0.17994804382324237,,,,,,,,,,,
