,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.43946466445922816,0.63645057678222638,0.63593702316284162,-0.16452312469482422,0.5895695686340332,-0.36439056396484393,0.041330528259277521,-0.16194057464599609,-0.15952110290527344,-0.16168117523193359,-0.95647125244140607,-0.55125036239624059,0.24311819076538121,0.43649921417236293,0.63614253997802717,1.0354806900024407,-0.6655116081237793,0.094571590423583984,-0.16211509704589844,0.43906745910644496,-0.36358184814453143,-0.91101932525634766,-0.3528358459472658,-0.41067218780517578,0.090850353240966797,-0.36322469711303729,0.84128189086914062,0.034782123565674006,-0.91193962097167969,0.44965753555297816,-0.16246128082275391
2,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,,,,,,,,,,,,,,,,,,,,,,,
3,1.0493876457214348,-0.16487550735473633,-0.56084098815918004,-0.15934944152832031,0.58822250366210938,-0.76417407989501918,0.34426975250244141,0.036063385009765803,,,,,,,,,,,,,,,,,,,,,,,
