predict_day,user,window,true_mood,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-04-26,AS14.12,2014-04-25-2014-04-25,7.0,5.6,0.2,0.2,0.13467870198927026,0.05490812500869785,0.0059253124999999966,0.0009059027777777775,0.0,0.021193587962962963,0.009052939814814814,0.3636363636363637,0.0011271875,0.02458915509259257
2014-04-27,AS14.12,2014-04-26-2014-04-26,6.0,7.0,0.25,1.0,0.3325771057511279,0.039650706011388016,0.0033939236111111114,0.0,0.0,0.011731203703703705,0.008815243055555555,0.5454545454545454,0.0039021064814814812,0.01133770833333333
2014-04-28,AS14.12,2014-04-27-2014-04-27,6.6,6.0,0.0,0.75,0.19347949106485995,0.058670995362378936,0.003417708333333333,0.0,0.0001746875,0.01938671296296297,0.015814803240740742,0.09090909090909093,0.007228067129629631,0.00878999999999999
2014-04-29,AS14.12,2014-04-28-2014-04-28,6.0,6.6,-0.6,1.0,0.0853976874322089,0.0460566435229999,0.008568993055555555,0.0007313541666666666,0.0,0.01995061342592592,0.0014860995370370366,0.9090909090909092,0.004375706018518518,0.02263355324074074
2014-04-30,AS14.12,2014-04-29-2014-04-29,6.25,6.0,-0.4,1.0,0.07919763729171321,0.07043390046391224,0.009990497685185186,0.0,0.0019841435185185188,0.042797986111111117,0.0,0.3636363636363637,0.0041659606481481495,0.024456909722222225
2014-05-01,AS14.12,2014-04-30-2014-04-30,6.2,6.25,-0.25,0.6666666666666666,0.12199319253000575,0.07107815971804991,0.0181746412037037,0.0,0.000419212962962963,0.023708495370370373,0.0055129745370370384,0.18181818181818185,0.012087766203703706,0.019506458333333324
2014-05-02,AS14.12,2014-05-01-2014-05-01,5.5,6.2,-0.2,0.5,0.0955700386338233,0.12452909722648275,0.025219791666666658,0.0050240625,0.0008264699074074077,0.0436805787037037,0.0032980787037037032,0.18181818181818185,0.01317648148148148,0.01688437499999999
2014-05-03,AS14.12,2014-05-02-2014-05-02,5.6,5.5,0.0,0.5,0.1309995432502886,0.19826662036279832,0.02913542824074073,0.002883506944444444,0.00043243055555555553,0.05836483796296295,0.0028464699074074074,0.09090909090909093,0.03189600694444443,0.030407129629629617
2014-05-04,AS14.12,2014-05-03-2014-05-03,4.8,5.6,-0.4,0.2,0.08514009749880902,0.06302960649960569,0.011129201388888888,0.000603599537037037,0.0008142245370370369,0.025529513888888883,1.1875e-05,0.18181818181818185,0.005487673611111111,0.032871620370370364
2014-05-05,AS14.12,2014-05-04-2014-05-04,6.0,4.8,-0.8,-0.2,0.11459872269952805,0.08685359955385875,0.0041221875000000035,0.0,0.0,0.05368761574074074,0.0,0.0,0.014499097222222226,0.03652296296296298
