,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-26,2014-03-27,2014-03-28,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13
1,0.066755294799804688,0.00035715103149414062,-0.13009786605834961,-0.16695261001586914,0.16313982009887695,-0.059569358825683594,-0.53682088851928711,-0.061334609985351562,-0.63319063186645508,0.23976573944091761,0.16401786804199237,-0.097198486328125,0.024769783020019531,0.90653181076049805,0.10160846710205096
2,2014-03-29,2014-03-30,2014-03-31,2014-04-01,,,,,,,,,,,
3,0.12414264678955078,-0.14017248153686523,0.43788719177246094,0.39841651916503906,,,,,,,,,,,
