,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,0.3359375,-0.71396522521972638,1.005157470703125,0.87893753051757795,1.3190827369689941,1.0575265884399414,-0.12477178573608416,-0.69373970031738263,0.48870487213134783,-0.41327571868896484,-0.81053924560546875,0.06290702819824201,0.11799049377441406,-0.89902257919311523,-0.70814723968505877,-0.48497724533081055,-1.1491379737854004,0.53289175033569336,-0.28770866394043004,1.2369985580444336,-0.69627571105957031,-0.30175304412841797,-0.18845119476318395,-0.14836804072062293,0.45268650054931658,0.34444189071655273,1.0708093643188477
2,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,,,,,,,,,,
3,0.82182884216308594,0.081792831420898438,0.78210601806640589,-0.70488052368164045,0.86703929901123011,0.35892200469970703,0.62285900115966797,,,,,,,,,,,,,,,,,,,,
