,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19
1,-0.077737331390380859,-0.13247299194335938,-0.10551738739013672,0.11666774749755859,0.16022224426269549,0.11252231597900408,0.12847633361816424,0.12368316650390643,0.72208099365234357,-0.8380363464355467,0.14347343444824201,-0.024040412902832209,-0.010814189910888672,0.077995967864990412,-0.090371131896972656,0.3598760604858402,-0.033110618591308594,0.074228286743164062,-0.00063180923461914062,-0.12653923034667969,-0.69911918640136683,-0.35193824768066406,0.29888153076171875
2,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,,,,,,,,,,,,,,,,,
3,0.21243572235107422,0.13697643280029315,-0.0061626434326171875,0.25374879837036168,0.055337142944336115,0.069120597839355646,,,,,,,,,,,,,,,,,
