,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01
1,-0.27610301971435547,0.57787609100341797,0.69160385131835866,0.26109504699707031,-0.2882173538208006,0.50297260284423828,0.72889995574951172,0.27557449340820295,0.094439125061034801,0.53995990753173828,-0.46805095672607422,0.094443321228027344,-0.2612245559692381,-1.0082784652709957,0.23451957702636683,0.3444002151489256,0.0042095184326171875,-1.454620361328125,-0.80845451354980469,-0.34604072570800781,0.19030055999755824,0.33015327453613263,0.14234313964843714
2,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,,,,,,,,,,,,,,,,,
3,0.37781410217285138,0.077383613586425426,1.168411827087402,-0.32706146240234357,0.82588863372802734,0.72348613739013601,,,,,,,,,,,,,,,,,
