,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.30889482498168963,0.89141225814819336,-1.3592572212219238,0.49342927932739222,0.090937328338623225,0.89117097854614258,-0.30862302780151385,-0.90858774185180646,0.69315891265869123,-1.3091532707214357,-0.35615777969360352,0.69162397384643537,0.89084434509277344,0.14079427719116211,-0.1090550422668457,0.89101839065551758,-0.10924768447875977,0.89106416702270508,0.14079809188842773,0.3911290168762207,-0.10908269882202148,-0.90876607894897443,-0.70735130310058558,-0.30812950134277362,0.29115381240844762,-0.30909509658813494,-0.10862493515014648
2,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,,,,,,,,,,,,,,,,,,,,
3,0.69073514938354474,-0.10918855667114258,-0.10896062850952148,0.29123010635376012,0.69091634750366193,0.0907961845397951,-0.30894250869750994,,,,,,,,,,,,,,,,,,,,
