,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,-0.19705715179443395,0.0029695510864256036,0.0030539512634275567,0.20361423492431641,-0.99675197601318377,-0.045835494995117188,0.0027864456176756036,0.60370197296142614,0.004329013824462713,-0.046970367431640625,0.4027301788330071,-0.1307805379231759,0.0029485702514646661,-0.59730129241943342,-0.047358512878417969,-0.19631042480468786,0.60247936248779332,-0.19731559753418004,-0.39708290100097621,0.0027516365051267755,-0.047385692596435547,0.0026152610778806817,0.20244789123535156,-0.19742479324340856,0.40261573791503835,-0.29753255844116211,0.0028779983520506036,0.0024927139282224786,0.2027287483215332,0.20252656936645508,0.0026095390319822442,0.40245981216430593,0.20248746871948242,0.0025632858276365411,0.0025957107543943536
2,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.19765415191650426,-0.19746723175048864,0.0029967308044431817,-0.19761028289794957,0.20369577407836914,0.019142913818359197,0.20252370834350586,0.20277643203735352,-0.19741001129150426,,,,,,,,,,,,,,,,,,,,,,,,,,
