,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2014-05-14,2014-05-15,2014-05-16,2014-05-17,2014-05-23,2014-05-24,2014-05-25,2014-05-26,2014-05-27,2014-05-28,2014-05-29,2014-05-30,2014-05-31,2014-06-01,2014-06-02,2014-06-03,2014-06-04,2014-06-05,2014-06-06
1,-1.7273319244384764,-0.12981138229370082,0.077266693115234375,0.67328796386718714,-0.12506504058837908,0.27621002197265643,0.073642730712890625,0.072999477386474609,-0.7269685745239256,-0.32241764068603551,0.075713634490966797,0.47453203201293981,0.071464061737060547,-0.094229857126872929,-0.17351150512695312,0.87384490966796857,0.071027755737304688,0.072834491729736328,0.57263708114624023
2,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,,,,,,,,,,,,,,
3,0.27204580307006854,0.47392120361328161,0.072835922241210938,-0.72683887481689435,-0.31926479339599645,,,,,,,,,,,,,,
