,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,0.96999721527099592,2.3787460327148438,1.2136011123657227,0.46535987854003924,-1.4151579538981123,0.88798866271972621,-0.13773488998413086,-2.2414069175720215,1.0633863449096683,0.67361021041870117,0.57930107116699237,0.26006746292114258,-0.9371180534362793,-1.8390781402587892,-0.51348857879638654,1.1796693801879883,-2.5536189079284668,0.91042671203613246,0.25703525543212891,0.26910638809204102,-0.24412097930908239,-2.3378264109293623,-0.040593242645263317,0.21111536026000977,1.0114383697509766,-0.83778953552246094,-0.497314453125,-0.10656547546386719,0.4825050354003908,-0.010941346486408321,2.2187776565551758
2,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,,,,,,,,,,,,,,,,,,,,,,,
3,0.51627416610717791,0.65141820907592773,0.12838983535766602,1.0126328468322754,-0.1535364151000973,0.95752077102661115,0.61683597564697301,0.51908893585205096,,,,,,,,,,,,,,,,,,,,,,,
