,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,2014-03-18,2014-03-19,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.17190418243408168,0.23798894882202148,-0.43972930908203089,-0.17938222885131871,-0.026927089691161754,0.5022804260253908,-0.0090162277221681464,0.62442941665649432,-0.20513105392456055,0.6521168708801266,0.063054561614990234,-0.18601608276367188,-0.48288583755493164,0.76037034988403285,0.61164722442626918,0.039027214050292969,0.71855173110961879,-0.33360710144043004,-0.46936712265014613,0.25225505828857386,-0.43363409042358381,-0.1245579719543457,1.1822255134582518,-0.58350334167480433,0.44484510421752965,-0.1249547004699707,-0.79628267288208043,-0.036230882008869258,-0.59397474924723426,-0.81623220443725586,-0.44144535064697266,-0.031213474273681818,-0.45263910293579102,0.11675516764323035,0.28553342819213867,0.27937383651733416,0.56890954971313512,-0.15456075668334979,-0.15781482060750207
2,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.11527172724406043,-0.28083324432373047,1.8716322580973319,-0.037529659271240412,0.74686346054077113,0.26563425064086932,0.12269315719604457,0.26390790939331055,0.58191299438476562,0.45989027023315465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
