predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-03-28,AS14.14,2014-03-24-2014-03-27,6.4625,-0.6125,0.5125,0.09630227574768463,6.2
2014-03-29,AS14.14,2014-03-25-2014-03-28,6.3875,-0.4625,0.6,0.09326458053194965,8.0
2014-03-30,AS14.14,2014-03-26-2014-03-29,6.95,-0.4625,0.9125,0.11293927430717379,6.5
2014-03-31,AS14.14,2014-03-27-2014-03-30,6.825,-0.6625,0.9125,0.0812813894416785,6.75
2014-04-05,AS14.14,2014-04-01-2014-04-04,7.008333333333333,-0.625,0.85,0.04717490205168315,7.4
2014-04-06,AS14.14,2014-04-02-2014-04-05,7.308333333333334,-1.025,0.9,0.03834311959969473,7.4
2014-04-07,AS14.14,2014-04-03-2014-04-06,7.408333333333333,-1.025,0.9,0.02972505282796928,7.0
2014-04-08,AS14.14,2014-04-04-2014-04-07,7.325,-0.9500000000000001,0.9,0.014585118637151524,6.8
2014-04-09,AS14.14,2014-04-05-2014-04-08,7.15,-0.7500000000000001,0.8500000000000001,0.023528279234723885,8.0
2014-04-10,AS14.14,2014-04-06-2014-04-09,7.3,-0.26666666666666666,0.95,0.048630378690325334,6.666666666666668
2014-04-11,AS14.14,2014-04-07-2014-04-10,7.116666666666667,-0.1,0.95,0.05437927076127802,7.75
2014-04-12,AS14.14,2014-04-08-2014-04-11,7.304166666666667,0.2,0.95,0.058706920268107234,7.5
