predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,travel,gsm,amusement,system
2014-03-29,AS14.23,2014-03-25-2014-03-28,7.25,0,1,6.8,0.175,1.075,0.3604083571173295,0.13753112556274844,0.06024686342592592,0.0004651938657407405,0.0007252864583333332,0.1,0.06595525462962963,0.01194429108796296
2014-03-30,AS14.23,2014-03-26-2014-03-29,7.0,0,1,7.0625,0.3375,1.3,0.39096381371814193,0.10601883100483706,0.058002401620370375,0.0007463744212962962,0.0003656944444444444,0.1,0.039606889467592596,0.010309027777777776
2014-03-31,AS14.23,2014-03-27-2014-03-30,7.5,1,0,7.0625,0.4,1.2875,0.3942501878872226,0.0952572540421453,0.046267060185185185,0.0018373321759259265,0.0003017881944444444,0.05,0.040486455439814814,0.010685538194444443
2014-04-01,AS14.23,2014-03-28-2014-03-31,7.5,1,0,7.1875,0.15,1.35,0.40094924359942274,0.1149053472108035,0.061365211226851846,0.0025978067129629637,0.00027869502314814814,0.1,0.03663119212962963,0.014590274884259258
2014-04-02,AS14.23,2014-03-29-2014-04-01,7.0,1,0,7.3125,0.0,1.55,0.4274205963207755,0.12552819154190795,0.0664589525462963,0.0031800115740740747,0.0013015972222222222,0.1,0.0356109056712963,0.017180653935185183
2014-04-03,AS14.23,2014-03-30-2014-04-02,7.0,1,0,7.25,0.0625,1.425,0.4454636444498879,0.12759251445945766,0.06637196469907407,0.0029987094907407415,0.00462580150462963,0.30000000000000004,0.03380639467592592,0.01685525752314815
2014-04-04,AS14.23,2014-03-31-2014-04-03,7.0,0,1,7.25,0.1875,1.375,0.4310552315232666,0.14745700809966633,0.07562513599537038,0.0016327228009259261,0.0050691956018518525,0.3,0.04268888599537037,0.020526316550925926
2014-04-05,AS14.23,2014-04-01-2014-04-04,6.5,0,1,7.125,0.5,1.25,0.4712622437890485,0.13599708333335542,0.07502429687500002,0.000909904513888889,0.005130199652777779,0.35,0.03520669560185185,0.017509236111111114
2014-04-06,AS14.23,2014-04-02-2014-04-05,7.0,0,1,6.875,0.6875,1.0,0.4413458216260107,0.1282048900473725,0.07227166956018519,0.0003276996527777778,0.0040898755787037045,0.39999999999999997,0.03485473379629629,0.015659626736111112
2014-04-07,AS14.23,2014-04-03-2014-04-06,5.75,1,0,6.875,0.5625,0.9,0.3998290179756118,0.1342873929489266,0.08129608796296298,0.0008059866898148148,0.0008109606481481481,0.45,0.036340260416666666,0.013934525462962965
2014-04-08,AS14.23,2014-04-04-2014-04-07,6.6,1,0,6.5625,0.375,0.7125,0.4052658995880989,0.12193402778288281,0.07905522569444444,0.0014063107638888888,0.0023001591435185182,0.55,0.027019424189814817,0.011860908564814816
2014-04-09,AS14.23,2014-04-05-2014-04-08,7.2,1,0,6.4625,0.175,0.6125,0.32683469314564007,0.12866808449642525,0.06728843749999999,0.003554606481481481,0.0025104745370370368,0.44999999999999996,0.02430678530092592,0.011150813078703702
