predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,weather,gsm,amusement,system
2014-03-27,AS14.09,2014-03-23-2014-03-26,7.8,1,0,6.9875,0.5375,0.325,0.05612750515767756,0.08349098380172143,0.029693258101851864,0.000642248263888889,4.4418402777777765e-05,0.003944832175925926,0.0013790827546296296,5.044270833333332e-05,0.11666666666666667,0.12658483796296296,0.004095217013888889
2014-03-28,AS14.09,2014-03-24-2014-03-27,8.25,0,1,7.25,0.24999999999999997,0.4625,0.054565005157677565,0.07483688079027664,0.022757144097222234,0.000642248263888889,4.4418402777777765e-05,0.005343223379629629,0.0008218547453703703,9.209780092592592e-05,0.11666666666666667,0.029658781828703695,0.00382980613425926
2014-03-29,AS14.09,2014-03-25-2014-03-28,8.0,0,1,7.5,0.0625,0.5875,0.05471794827937068,0.08796622107150379,0.021281915509259265,0.0006468171296296298,5.02199074074074e-05,0.003579809027777778,0.002943440393518518,9.209780092592592e-05,0.18333333333333335,0.042865156249999994,0.005276617476851852
2014-03-30,AS14.09,2014-03-26-2014-03-29,7.75,0,1,7.95,-0.1375,0.8875,0.06886725383492623,0.08884811921321133,0.024351903935185194,0.00033975694444444445,2.0543981481481483e-05,0.0037703414351851856,0.0033057899305555553,4.165509259259259e-05,0.25,0.04049664351851852,0.0056455873842592595
2014-03-31,AS14.09,2014-03-27-2014-03-30,7.0,1,0,7.95,-0.5125,0.95,0.07527749022314241,0.08918742476514092,0.030105202546296304,0.0002247453703703704,1.763888888888889e-05,0.004271053240740741,0.0033057899305555553,0.00018826967592592593,0.21666666666666667,0.04171353298611112,0.007632387152777776
2014-04-01,AS14.09,2014-03-28-2014-03-31,7.6,1,0,7.75,-0.46249999999999997,0.8,0.08933999022314242,0.09682481770645138,0.03755009837962964,0.0005062326388888889,2.9502314814814818e-05,0.0028489699074074073,0.004970642361111111,0.00014661458333333334,0.25,0.04066319155092593,0.00883850983796296
2014-04-02,AS14.09,2014-03-29-2014-04-01,6.2,1,0,7.5875,-0.39999999999999997,0.7000000000000001,0.08936065821256042,0.10396776330622808,0.045124065393518514,0.0007017216435185184,1.1863425925925927e-05,0.002308978587962963,0.0025210214120370365,0.00014661458333333334,0.26666666666666666,0.03656800347222223,0.013795879629629628
2014-04-03,AS14.09,2014-03-30-2014-04-02,7.6,1,0,7.1375,-0.25,0.44999999999999996,0.07913438020135592,0.09268074941993862,0.03707970775462963,0.0007017216435185184,1.1863425925925927e-05,0.001860434027777778,0.002064707754629629,0.00024170717592592595,0.21666666666666667,0.03148175057870371,0.016410222800925925
2014-04-04,AS14.09,2014-03-31-2014-04-03,7.25,0,1,7.1,0.0,0.35,0.09637094421101772,0.08530395833361479,0.032777329282407404,0.0009207291666666667,2.355324074074074e-05,0.0010436863425925924,0.006430364583333334,9.509259259259261e-05,0.21666666666666667,0.026713162615740745,0.014095842013888887
2014-04-05,AS14.09,2014-04-01-2014-04-04,7.5,0,1,7.1625,-0.1375,0.4875,0.09454802754435104,0.08560413483875216,0.03202190682870369,0.0007774710648148149,1.1689814814814815e-05,0.0014955787037037036,0.005558313078703705,9.509259259259261e-05,0.23333333333333334,0.029319444444444447,0.01308837962962963
2014-04-06,AS14.09,2014-04-02-2014-04-05,6.8,0,1,7.1375,-0.1375,0.525,0.10348899976657326,0.06398667824075177,0.025547815393518518,0.00041973958333333343,1.4618055555555556e-05,0.0015016608796296295,0.005161380208333334,9.509259259259261e-05,0.15000000000000002,0.023479612268518524,0.006606458333333333
2014-04-07,AS14.09,2014-04-03-2014-04-06,6.2,1,0,7.2875000000000005,-0.2875,0.7250000000000001,0.1278645833333333,0.07424264757652525,0.03188600694444445,0.000569363425925926,2.6264467592592594e-05,0.0021573263888888887,0.005161380208333334,7.00925925925926e-05,0.11666666666666667,0.029757468171296306,0.00351138599537037
2014-04-08,AS14.09,2014-04-04-2014-04-07,7.2,1,0,6.9375,-0.4125,0.575,0.10217013888888891,0.07202565394893841,0.03370545428240741,0.0005087384259259259,2.337962962962963e-05,0.002422181712962963,0.0018031365740740742,0.0003315277777777778,0.06666666666666667,0.03012787615740741,0.0023145949074074076
2014-04-09,AS14.09,2014-04-05-2014-04-08,6.5,1,0,6.925,-0.225,0.5375,0.10477430555555559,0.06375910591817012,0.029713680555555566,0.0008340248842592592,2.636574074074074e-05,0.002040387731481481,0.0021357175925925927,0.0003315277777777778,0.01666666666666667,0.07161296874999999,0.002141067708333334
2014-04-10,AS14.09,2014-04-06-2014-04-09,6.0,1,0,6.675,-0.1625,0.4125,0.08439980158730159,0.060396860546122005,0.025932013888888897,0.000901652199074074,2.34375e-05,0.0018065393518518517,0.0022109895833333335,0.0003315277777777778,0.06666666666666668,0.07115894386574072,0.0033012181712962965
2014-04-11,AS14.09,2014-04-07-2014-04-10,6.8,0,1,6.475,0.125,0.2125,0.05726686507936509,0.04592330440947855,0.019966432291666676,0.0007520283564814816,1.1791087962962963e-05,0.001620899884259259,0.0022109895833333335,0.0002614351851851852,0.08333333333333334,0.06347073495370369,0.0027988859953703704
2014-04-12,AS14.09,2014-04-08-2014-04-11,7.0,0,1,6.625,0.25,0.3625,0.06630704365079365,0.04652630787411773,0.014555208333333337,0.0005998611111111111,2.986111111111111e-06,0.0007494907407407407,0.0029365277777777784,0.0,0.08333333333333334,0.060673906249999986,0.0022994502314814813
2014-04-13,AS14.09,2014-04-09-2014-04-12,6.0,0,1,6.575,0.25,0.4125,0.06205357142857143,0.04301310185549986,0.014386631944444447,0.00013634548611111112,0.0,0.0006500376157407407,0.0018082233796296301,0.0,0.1,0.013889670138888885,0.0018359953703703702
2014-04-14,AS14.09,2014-04-10-2014-04-13,5.8,1,0,6.45,-0.012500000000000011,0.35,0.09657738095238094,0.03408296585841862,0.010880619212962966,6.871817129629631e-05,0.0,0.0005679137731481481,0.0029223061342592595,0.0,0.06666666666666668,0.008775312499999998,0.0005576070601851853
2014-04-15,AS14.09,2014-04-11-2014-04-14,6.0,1,0,6.4,-0.25,0.3,0.10982142857142853,0.030218967011681298,0.00902824363425926,6.871817129629631e-05,1.455150462962963e-05,0.0,0.0031471903935185188,0.0,0.08333333333333334,0.007505393518518518,0.00043340277777777783
2014-04-16,AS14.09,2014-04-12-2014-04-15,5.5,1,0,6.2,-0.25,0.15000000000000002,0.10338541666666663,0.01933302951286788,0.008537303240740741,0.00043048611111111114,1.455150462962963e-05,0.0,0.0014142390046296297,0.0,0.11666666666666667,0.008523431712962964,0.0007767390046296298
2014-04-17,AS14.09,2014-04-13-2014-04-16,7.0,1,0,5.825,-0.375,-0.1125,0.08992040945165941,0.012814565971493719,0.004480943287037038,0.00043048611111111114,1.455150462962963e-05,0.0,0.0014142390046296297,0.0,0.08333333333333334,0.0064202575231481485,0.0006350231481481482
2014-04-18,AS14.09,2014-04-14-2014-04-17,6.6,0,1,6.075,-0.175,0.075,0.0744789886648439,0.015692465279113357,0.006693269675925927,0.0005361342592592593,1.455150462962963e-05,0.0,0.00034937499999999997,0.0,0.1,0.007514343171296296,0.0007030439814814816
2014-04-19,AS14.09,2014-04-15-2014-04-18,8.0,0,1,6.275,-0.425,0.275,0.08233022833426543,0.020151299191293888,0.007647578125000001,0.0007682494212962964,0.00020935185185185187,0.0001102922453703704,0.00018851562500000004,0.0,0.11666666666666667,0.010425286458333332,0.000869765625
