predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,social,travel,weather,gsm,amusement,system
2014-04-26,AS14.27,2014-04-23-2014-04-25,9.333333333333334,0,1,7.733333333333333,0.6,0.6666666666666666,0.09953202125662015,0.04076460647638197,0.01750628858024691,0.007859672067901233,0.0015601736111111114,0.0001186766975308642,0.2037037037037037,0.002138514660493827,0.01048118827160494
2014-04-27,AS14.27,2014-04-24-2014-04-26,8.0,0,1,8.177777777777777,0.8222222222222221,0.9555555555555556,0.19634006380329913,0.04880381944002929,0.018986377314814812,0.006586107253086418,0.003889193672839506,0.00035158950617283956,0.5185185185185185,0.0011001813271604936,0.016421709104938276
2014-04-28,AS14.27,2014-04-25-2014-04-27,7.8,1,0,8.311111111111112,0.7555555555555555,1.0222222222222221,0.20898974144295002,0.06174634645382563,0.02649359182098766,0.013432457561728395,0.002945644290123456,0.00035158950617283956,0.5,0.0008003472222222222,0.01590798225308642
2014-04-29,AS14.27,2014-04-26-2014-04-28,7.2,1,0,8.377777777777778,0.4222222222222222,1.0888888888888888,0.206198347107438,0.06667190200476736,0.02537074845679013,0.018014629629629634,0.005884116512345677,0.00023291280864197534,0.5,0.0006168325617283953,0.015553811728395065
2014-04-30,AS14.27,2014-04-27-2014-04-29,6.6,1,0,7.666666666666667,-0.19999999999999996,0.6666666666666666,0.11476316192225278,0.06194589892195332,0.022780655864197533,0.02290304783950618,0.003245972222222221,0.0,0.2222222222222222,0.0012998842592592595,0.010939652777777776
2014-05-01,AS14.27,2014-04-28-2014-04-30,7.6,1,0,7.2,0.06666666666666665,0.5333333333333333,0.10267001915708807,0.0613932793237913,0.020353877314814823,0.022918908179012345,0.002938472222222221,0.0,0.14814814814814814,0.0027134336419753088,0.0110485725308642
2014-05-02,AS14.27,2014-04-29-2014-05-01,7.2,0,1,7.133333333333333,0.13333333333333333,0.5333333333333333,0.09626835887611745,0.06089494599880262,0.024113761574074077,0.018954371141975304,0.0012102777777777778,0.0,0.0925925925925926,0.004375104166666667,0.011463406635802469
2014-05-03,AS14.27,2014-04-30-2014-05-02,6.4,0,1,7.133333333333333,0.20000000000000004,0.6000000000000001,0.10691650702426563,0.05994048997023962,0.0275780825617284,0.014271624228395056,0.0012102777777777778,0.0,0.05555555555555555,0.004681454475308642,0.011458414351851852
2014-05-04,AS14.27,2014-05-01-2014-05-03,7.4,0,1,7.066666666666667,0.19999999999999998,0.4666666666666666,0.10748722860791822,0.05145850307871531,0.028861114969135803,0.006802588734567899,0.0020358024691358024,0.0,0.07407407407407407,0.003104405864197531,0.009867928240740736
2014-05-05,AS14.27,2014-05-02-2014-05-04,7.666666666666668,1,0,7.0,-1.850371707708594e-17,0.39999999999999997,0.09886982570806101,0.05559843748991874,0.030722716049382717,0.012507708333333334,0.0008255246913580244,0.0,0.05555555555555555,0.0011910455246913578,0.015490648148148142
