predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,social,gsm,amusement,system
2014-03-22,AS14.16,2014-03-19-2014-03-21,6.5,0,1,6.288888888888889,0.5555555555555555,0.6444444444444445,0.03667543102855109,0.002794023918700806,0.0008566203703703704,0.0,0.0007527083333333334,0.14035087719298245,0.00014552854938271604,0.00177375
2014-03-23,AS14.16,2014-03-20-2014-03-22,7.0,0,1,6.322222222222223,0.7222222222222222,0.6944444444444443,0.05705633334334739,0.0071514081770991085,0.0015877970679012345,0.0,0.0008121682098765432,0.22807017543859645,0.0004391628086419753,0.001986230709876543
2014-03-24,AS14.16,2014-03-21-2014-03-23,6.4,1,0,6.766666666666667,0.5,0.9166666666666666,0.06526105148215215,0.008361018518974748,0.001999710648148148,5.033564814814815e-05,0.001280578703703704,0.2807017543859649,0.0010792438271604937,0.0014068672839506176
2014-03-25,AS14.16,2014-03-22-2014-03-24,6.0,1,0,6.633333333333333,0.16666666666666666,0.85,0.08084522353279394,0.009032268520490624,0.0023796604938271606,7.360725308641976e-05,0.0011126658950617284,0.2456140350877193,0.001059795524691358,0.0015772376543209882
2014-03-26,AS14.16,2014-03-23-2014-03-25,5.6,1,0,6.466666666666666,0.19999999999999998,0.7999999999999999,0.08764382975673175,0.008483070989633785,0.0030587500000000003,7.360725308641976e-05,0.0016743865740740744,0.1754385964912281,0.0008946296296296294,0.002245771604938272
2014-03-27,AS14.16,2014-03-24-2014-03-26,6.0,1,0,6.0,0.26666666666666666,0.5499999999999999,0.09503470277260477,0.01542581404432839,0.0033677932098765437,0.00027326003086419753,0.0017905594135802473,0.03508771929824561,0.00042753086419753083,0.0018660416666666667
2014-04-06,AS14.16,2014-04-03-2014-04-05,6.75,0,1,6.483333333333333,-0.2333333333333333,0.7111111111111111,0.08130696401553063,0.020372777778977235,0.008521956018518519,7.741512345679014e-05,0.0014017631172839504,0.15789473684210525,0.009102075617283949,0.0031578819444444428
2014-04-07,AS14.16,2014-04-04-2014-04-06,7.0,1,0,6.6499999999999995,-0.2888888888888889,0.9333333333333332,0.14381242634180116,0.026032596450345016,0.00935574074074074,7.741512345679014e-05,0.0017200925925925925,0.15789473684210525,0.00965648148148148,0.004706165123456789
2014-04-08,AS14.16,2014-04-05-2014-04-07,6.4,1,0,6.916666666666667,-0.2888888888888889,1.0,0.12459452450437063,0.015517808641364527,0.004448256172839505,0.0001746875,0.0010183140432098766,0.03508771929824561,0.0013041628086419756,0.0029450655864197545
2014-04-09,AS14.16,2014-04-06-2014-04-08,7.2,1,0,6.716666666666666,-0.12222222222222223,0.8888888888888888,0.1087303989498426,0.014765146604658629,0.0035236188271604934,0.0001746875,0.0009407600308641975,0.1754385964912281,0.000756226851851852,0.0025987345679012353
2014-04-10,AS14.16,2014-04-07-2014-04-09,6.6,1,0,6.866666666666667,-0.06666666666666667,0.8888888888888888,0.12215677271943531,0.02088311728503969,0.0016092283950617282,0.00021733024691358025,0.00046287422839506176,0.1929824561403509,0.00019790895061728398,0.0011517091049382715
2014-04-11,AS14.16,2014-04-08-2014-04-10,7.0,0,1,6.733333333333334,0.06666666666666667,0.8888888888888888,0.13648068616530737,0.016545574847194894,0.001312746913580247,0.0003809837962962963,0.0008578510802469136,0.2456140350877193,0.0010649498456790124,0.0009006404320987656
2014-04-12,AS14.16,2014-04-09-2014-04-11,7.0,0,1,6.933333333333334,0.2333333333333333,1.0,0.13637296702706045,0.017902087191188788,0.0029382407407407413,0.0003809837962962963,0.001281045524691358,0.08771929824561403,0.0010649498456790124,0.0012505594135802471
2014-04-13,AS14.16,2014-04-10-2014-04-12,6.4,0,1,6.866666666666667,0.8166666666666668,1.0,0.05632076056082682,0.005663695987543942,0.002903144290123457,0.00033834104938271605,0.001281045524691358,0.14035087719298245,0.0010649498456790124,0.0010659066358024692
2014-04-14,AS14.16,2014-04-11-2014-04-13,7.0,1,0,6.8,0.75,0.8333333333333334,0.02834272962179939,0.0018928819434878253,0.0016371064814814816,0.0,0.0006019097222222222,0.12280701754385964,0.0,0.0006799652777777776
