predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,weather,gsm,amusement,system
2014-04-14,AS14.25,2014-04-11-2014-04-13,6.4,1,0,7.116666666666667,-0.2833333333333334,0.5,0.07948899229229049,0.05194916667117747,0.026479479166666663,0.0,0.0002928510802469135,0.021222947530864195,0.0,0.0002070216049382716,0.2631578947368421,0.0012210300925925923,0.050321130401234565
2014-04-15,AS14.25,2014-04-12-2014-04-14,6.5,1,0,6.666666666666667,-3.700743415417188e-17,0.39999999999999997,0.05808796229874832,0.05707900077012585,0.03722253858024691,0.0,0.0002888966049382716,0.009248661265432098,0.0,0.00023414737654320987,0.22807017543859645,0.001063881172839506,0.01147309413580247
2014-04-21,AS14.25,2014-04-18-2014-04-20,7.4,1,0,6.8500000000000005,-0.3333333333333333,0.0,0.08582356798219011,0.09220856481956109,0.058662094907407425,0.0,9.702932098765431e-05,0.008821161265432097,0.0007503047839506173,0.00020292824074074072,0.42105263157894735,0.0008277391975308642,0.022702353395061724
2014-04-22,AS14.25,2014-04-19-2014-04-21,8.25,1,0,7.233333333333334,-0.3833333333333333,0.26666666666666666,0.09145629452354825,0.08303202161358465,0.041346288580246915,0.0,9.702932098765431e-05,0.01787454475308642,0.0028835378086419765,0.0004018287037037037,0.3859649122807018,0.0020512654320987652,0.015908445216049387
2014-04-23,AS14.25,2014-04-20-2014-04-22,6.5,1,0,7.483333333333333,-0.05000000000000001,0.6,0.08198607691253805,0.10382878858550099,0.05096260030864197,0.0,0.0003503125,0.01340851851851852,0.003058140432098767,0.0004018287037037037,0.4385964912280702,0.0015716975308641974,0.03388016589506174
2014-04-24,AS14.25,2014-04-21-2014-04-23,6.0,1,0,7.383333333333333,-0.21666666666666667,0.6,0.09808833755726282,0.11381482253012103,0.05430458719135803,0.0,0.0005922067901234567,0.019300582561728393,0.0029147029320987666,0.0002341126543209877,0.5263157894736842,0.0013319560185185186,0.03509298611111112
2014-04-25,AS14.25,2014-04-22-2014-04-24,6.25,0,1,6.916666666666667,-0.48333333333333334,0.3333333333333333,0.09646796718689245,0.11583339506369317,0.06959260416666667,0.0,0.0005922067901234567,0.010473580246913576,0.002601871141975309,0.00019453703703703704,0.3684210526315789,0.0005544907407407407,0.03685113811728396
2014-04-26,AS14.25,2014-04-23-2014-04-25,7.0,0,1,6.25,-0.65,-0.08333333333333333,0.07230352770125498,0.10106347222019124,0.06207739969135804,0.0,0.0002496566358024691,0.009735131172839502,0.0024272685185185187,0.0005387191358024692,0.24561403508771926,0.009449374999999998,0.023299695216049382
2014-04-27,AS14.25,2014-04-24-2014-04-26,7.4,0,1,6.416666666666667,-0.31666666666666665,0.25,0.10400262739834931,0.09644964506228765,0.05833440972222222,0.0,7.762345679012346e-06,0.012746739969135801,0.0024272685185185187,0.0005035069444444444,0.21052631578947367,0.009449374999999998,0.021146122685185186
2014-04-28,AS14.25,2014-04-25-2014-04-27,7.2,1,0,6.883333333333333,0.08333333333333333,0.5166666666666667,0.08281324228850967,0.0711995640433865,0.03861919753086419,0.0007224845679012346,4.6956018518518515e-05,0.010181639660493827,0.0,0.00034418209876543214,0.10526315789473684,0.009912175925925923,0.013719618055555556
2014-04-29,AS14.25,2014-04-26-2014-04-28,6.0,1,0,7.2,0.16666666666666666,0.7333333333333334,0.10484969575878667,0.09302256558320403,0.06126002700617287,0.0007224845679012346,4.693672839506172e-05,0.009864247685185184,0.00017518518518518523,0.0001087229938271605,0.3508771929824561,0.004279251543209877,0.01763690200617284
2014-04-30,AS14.25,2014-04-27-2014-04-29,6.2,1,0,6.866666666666667,-0.39999999999999997,0.20000000000000007,0.07549219385783557,0.10676256943908001,0.07437987268518524,0.0007224845679012346,4.693672839506172e-05,0.0024289891975308644,0.00023273148148148155,0.00017737654320987655,0.5964912280701754,0.008625775462962964,0.02082155864197531
2014-05-01,AS14.25,2014-04-28-2014-04-30,7.0,1,0,6.466666666666666,-0.1333333333333333,-0.19999999999999998,0.10427012106120574,0.1455968402657244,0.09473836033950622,0.0,7.743055555555555e-06,0.0024289891975308644,0.0007858564814814816,0.00019692515432098766,0.7017543859649122,0.008770069444444447,0.051548109567901255
2014-05-02,AS14.25,2014-04-29-2014-05-01,6.5,0,1,6.3999999999999995,-0.4666666666666666,-0.19999999999999998,0.09287179221635282,0.1395990624885868,0.08437680941358026,0.0,0.0006883256172839509,0.010814135802469135,0.001413406635802469,0.0001463773148148148,0.7719298245614036,0.005438395061728398,0.048434413580246936
2014-05-03,AS14.25,2014-04-30-2014-05-02,6.4,0,1,6.566666666666666,-0.31666666666666665,0.0,0.11108729050063104,0.1215248688190808,0.07290722222222222,0.0,0.0007233217592592595,0.009416311728395061,0.0028538271604938276,7.772376543209877e-05,0.6491228070175439,0.0017522492283950622,0.04803592978395063
2014-05-04,AS14.25,2014-05-01-2014-05-03,7.2,0,1,6.633333333333333,-0.6666666666666666,0.13333333333333333,0.09466387186389064,0.11397148919418272,0.06238887345679014,0.00012016975308641977,0.0007233217592592595,0.017598699845679012,0.002300702160493827,5.8175154320987654e-05,0.5789473684210527,0.0022671913580246915,0.030422249228395065
2014-05-05,AS14.25,2014-05-02-2014-05-04,6.666666666666668,1,0,6.7,0.0,0.19999999999999998,0.1002128160280693,0.09962744983993933,0.04793080632716051,0.00012016975308641977,3.499614197530864e-05,0.00919780864197531,0.006682445987654319,0.00015928626543209874,0.2982456140350877,0.0165180787037037,0.027431311728395063
