predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
2014-03-28,AS14.17,2014-03-25-2014-03-27,7.2,0,1,7.3,0.3666666666666667,0.7999999999999999,0.0737309778543694,0.06328267747881237,0.030425154320987653,0.0010390509259259257,0.016757862654320988,0.0010153047839506174,0.06666666666666667,0.0266129899691358,0.005760790895061728
2014-03-29,AS14.17,2014-03-26-2014-03-28,6.8,0,1,7.2,0.4000000000000001,0.7999999999999999,0.13673569829972745,0.08616886189690343,0.040665864197530856,0.00011620756172839508,0.01593789351851852,0.0022882600308641973,0.10000000000000002,0.02275250771604938,0.0066765856481481485
2014-03-30,AS14.17,2014-03-27-2014-03-29,8.0,0,1,7.066666666666666,0.5333333333333333,0.7333333333333334,0.183652737847209,0.08101070989153265,0.03950389660493826,0.00011620756172839508,0.020042476851851853,0.0030422993827160494,0.3333333333333333,0.017391010802469135,0.006297457561728395
2014-03-31,AS14.17,2014-03-28-2014-03-30,7.25,1,0,7.333333333333333,0.7333333333333334,0.8666666666666667,0.15621945966807213,0.06081935957626058,0.021821797839506166,0.00011620756172839508,0.014687434413580246,0.0022575694444444444,0.3333333333333333,0.0095345524691358,0.004170347222222222
2014-04-01,AS14.17,2014-03-29-2014-03-31,7.4,1,0,7.3500000000000005,0.7000000000000001,0.8666666666666667,0.10520253359444116,0.046951531646428284,0.012480331790123455,0.0,0.020894193672839508,0.032599610339506174,0.3,0.010078804012345677,0.005193290895061728
2014-04-10,AS14.17,2014-04-07-2014-04-09,6.75,1,0,7.0,0.5499999999999999,1.0,0.06143211328667623,0.10016256944264894,0.021962743055555557,0.004950694444444444,0.01326281635802469,0.002116064814814815,0.13333333333333333,0.03046471450617284,0.012405447530864195
2014-04-11,AS14.17,2014-04-08-2014-04-10,7.2,0,1,6.916666666666667,0.5499999999999999,1.0,0.07869023683796512,0.09813624999589393,0.031393221450617285,0.005148425925925926,0.015973873456790123,0.002783460648148148,0.13333333333333333,0.035684984567901236,0.013961940586419752
2014-04-12,AS14.17,2014-04-09-2014-04-11,7.2,0,1,6.983333333333333,0.5499999999999999,1.0,0.13912632186331,0.0713854359550241,0.021565968364197535,0.0016568441358024693,0.016142164351851854,0.002237175925925926,0.0,0.030204398148148154,0.00877279320987654
2014-04-13,AS14.17,2014-04-10-2014-04-12,7.2,0,1,7.05,0.6,1.0,0.1580335785439276,0.06358030863934097,0.019277824074074076,0.00019773148148148146,0.01724028935185186,0.0012117978395061726,0.0,0.019900081018518524,0.010899035493827156
2014-04-14,AS14.17,2014-04-11-2014-04-13,7.0,1,0,7.2,0.20000000000000004,1.0,0.14966362369387806,0.06283918209557916,0.01160548611111111,0.0,0.019711581790123462,0.0013392091049382715,0.0,0.02222487654320988,0.011114845679012345
