predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-03-30,AS14.12,2014-03-27-2014-03-29,5.8,0,1,6.833333333333333,0.16666666666666666,0.9166666666666666,0.12885143443552707,0.1022388966050413,0.018477191358024687,0.0,0.0,0.03522365354938272,0.00039011574074074073,0.48484848484848486,0.019560138888888894,0.04693251543209879
2014-03-31,AS14.12,2014-03-28-2014-03-30,6.4,1,0,6.433333333333334,0.26666666666666666,0.6666666666666666,0.09608881201142454,0.09073984182175297,0.017937295524691355,0.0,0.0,0.02180129629629629,0.00039011574074074073,0.45454545454545453,0.020587554012345684,0.04724050925925929
2014-04-01,AS14.12,2014-03-29-2014-03-31,6.4,1,0,6.316666666666667,0.4000000000000001,0.5499999999999999,0.08287474292757255,0.06515191743863218,0.01058056712962963,4.2592592592592586e-05,6.631558641975308e-05,0.011655841049382715,0.0033700501543209877,0.21212121212121213,0.007320343364197531,0.03213548996913581
2014-04-02,AS14.12,2014-03-30-2014-04-01,6.0,1,0,6.2,0.20000000000000004,0.4666666666666666,0.08778043806560058,0.061047037036882516,0.01679492283950618,0.00025624228395061736,6.631558641975308e-05,0.01970535108024692,0.0032425848765432097,0.12121212121212123,0.006371265432098765,0.011994687499999997
2014-04-03,AS14.12,2014-03-31-2014-04-02,5.4,1,0,6.266666666666667,0.13333333333333333,0.4944444444444444,0.12013295746440489,0.10012995370284272,0.022694456018518525,0.0007519907407407409,0.0015998881172839506,0.02615925925925927,0.0033417746913580247,0.1818181818181818,0.0074723533950617265,0.01207594521604938
2014-04-12,AS14.12,2014-04-09-2014-04-11,6.8,0,1,6.083333333333333,-0.09999999999999999,0.3666666666666667,0.12361606531415219,0.0914964313124433,0.009589467592592589,0.00014706018518518518,0.0006942399691358025,0.04438918209876544,0.0011510455246913581,0.060606060606060615,0.012896712962962964,0.16347708719135798
2014-04-13,AS14.12,2014-04-10-2014-04-12,5.6,0,1,6.6000000000000005,-0.09999999999999999,0.8000000000000002,0.09645449373087604,0.07702888888157444,0.010043549382716047,0.0,4.26658950617284e-05,0.037763136574074076,0.0032002893518518513,0.060606060606060615,0.005782797067901233,0.05676125000000002
2014-04-14,AS14.12,2014-04-11-2014-04-13,6.6,1,0,6.333333333333333,0.033333333333333326,0.6,0.08364200757509403,0.08038337191589821,0.014250038580246907,0.0,0.00021711805555555558,0.034408499228395055,0.003802511574074073,0.15151515151515152,0.008461604938271604,0.05340348379629631
2014-04-15,AS14.12,2014-04-12-2014-04-14,6.8,1,0,6.333333333333333,0.06666666666666665,0.5333333333333333,0.0889465083448155,0.09174968750756464,0.017790254629629628,8.518904320987655e-05,0.00021711805555555558,0.036928140432098765,0.0029055902777777773,0.12121212121212122,0.013434760802469132,0.022195084876543206
2014-04-16,AS14.12,2014-04-13-2014-04-15,7.0,1,0,6.333333333333333,0.13333333333333333,0.6,0.10095266929172246,0.09131691744206129,0.018854344135802465,0.00024075231481481484,0.000844074074074074,0.04050197916666667,0.0006022222222222222,0.30303030303030304,0.011906049382716047,0.020193804012345672
2014-04-17,AS14.12,2014-04-14-2014-04-16,6.8,1,0,6.8,-0.06666666666666667,0.9333333333333332,0.13519130517163236,0.08506995371002475,0.020947631172839504,0.00024075231481481484,0.000669621913580247,0.03177417052469136,0.0004981944444444446,0.3636363636363636,0.011336350308641973,0.02649211033950617
