indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
3,2014-04-14,AS14.25,2014-04-11-2014-04-13,7.116666666666667,-0.2833333333333334,0.5,0.07948899229229049,6.4,3.0
4,2014-04-15,AS14.25,2014-04-12-2014-04-14,6.666666666666667,-3.700743415417188e-17,0.39999999999999997,0.05808796229874832,6.5,4.0
5,2014-04-16,AS14.25,2014-04-13-2014-04-15,6.5,-0.01666666666666668,0.20000000000000004,0.07015147113536115,7.2,5.0
6,2014-04-17,AS14.25,2014-04-14-2014-04-16,6.7,0.18333333333333335,0.26666666666666666,0.09238666618777235,6.5,6.0
7,2014-04-18,AS14.25,2014-04-15-2014-04-17,6.733333333333333,-0.016666666666666663,0.19999999999999998,0.10261614027566685,6.25,7.0
8,2014-04-19,AS14.25,2014-04-16-2014-04-18,6.6499999999999995,-0.016666666666666663,0.19999999999999998,0.10027577452572696,7.5,8.0
9,2014-04-20,AS14.25,2014-04-17-2014-04-19,6.75,-0.3333333333333333,0.0,0.11720786752713475,6.8,9.0
10,2014-04-21,AS14.25,2014-04-18-2014-04-20,6.8500000000000005,-0.3333333333333333,0.0,0.08582356798219011,7.4,10.0
11,2014-04-22,AS14.25,2014-04-19-2014-04-21,7.233333333333334,-0.3833333333333333,0.26666666666666666,0.09145629452354825,8.25,11.0
12,2014-04-23,AS14.25,2014-04-20-2014-04-22,7.483333333333333,-0.05000000000000001,0.6,0.08198607691253805,6.5,12.0
13,2014-04-24,AS14.25,2014-04-21-2014-04-23,7.383333333333333,-0.21666666666666667,0.6,0.09808833755726282,6.0,13.0
14,2014-04-25,AS14.25,2014-04-22-2014-04-24,6.916666666666667,-0.48333333333333334,0.3333333333333333,0.09646796718689245,6.25,14.0
15,2014-04-26,AS14.25,2014-04-23-2014-04-25,6.25,-0.65,-0.08333333333333333,0.07230352770125498,7.0,15.0
16,2014-04-27,AS14.25,2014-04-24-2014-04-26,6.416666666666667,-0.31666666666666665,0.25,0.10400262739834931,7.4,16.0
17,2014-04-28,AS14.25,2014-04-25-2014-04-27,6.883333333333333,0.08333333333333333,0.5166666666666667,0.08281324228850967,7.2,17.0
18,2014-04-29,AS14.25,2014-04-26-2014-04-28,7.2,0.16666666666666666,0.7333333333333334,0.10484969575878667,6.0,18.0
19,2014-04-30,AS14.25,2014-04-27-2014-04-29,6.866666666666667,-0.39999999999999997,0.20000000000000007,0.07549219385783557,6.2,19.0
