indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
3,2014-04-19,AS14.26,2014-04-16-2014-04-18,6.666666666666667,0.26666666666666666,0.26666666666666666,0.08143168588312262,8.0,3.0
4,2014-04-20,AS14.26,2014-04-17-2014-04-19,7.066666666666666,0.5333333333333333,0.5333333333333333,0.12472811421807761,8.0,4.0
5,2014-04-21,AS14.26,2014-04-18-2014-04-20,7.733333333333333,0.7333333333333334,0.9333333333333332,0.10851186023673108,6.4,5.0
6,2014-04-22,AS14.26,2014-04-19-2014-04-21,7.466666666666666,0.46666666666666673,0.6666666666666666,0.11421094474085941,7.25,6.0
7,2014-04-23,AS14.26,2014-04-20-2014-04-22,7.216666666666666,0.3,0.6666666666666666,0.0780247333740476,6.2,7.0
8,2014-04-24,AS14.26,2014-04-21-2014-04-23,6.616666666666667,0.16666666666666666,0.39999999999999997,0.09909944439169265,5.8,8.0
9,2014-04-25,AS14.26,2014-04-22-2014-04-24,6.416666666666667,0.2333333333333333,0.26666666666666666,0.09339646404701239,6.6,9.0
10,2014-04-26,AS14.26,2014-04-23-2014-04-25,6.2,0.13333333333333333,0.06666666666666667,0.0944253964584278,8.0,10.0
11,2014-04-27,AS14.26,2014-04-24-2014-04-26,6.8,0.39999999999999997,0.3333333333333333,0.15710253242246797,7.8,11.0
12,2014-04-28,AS14.26,2014-04-25-2014-04-27,7.466666666666666,0.6666666666666666,0.7333333333333334,0.15773749533640277,8.0,12.0
13,2014-04-29,AS14.26,2014-04-26-2014-04-28,7.933333333333334,0.9333333333333332,0.9333333333333332,0.174304617354292,6.6,13.0
14,2014-04-30,AS14.26,2014-04-27-2014-04-29,7.466666666666666,0.7999999999999999,0.7333333333333334,0.11208365255928447,6.2,14.0
15,2014-05-01,AS14.26,2014-04-28-2014-04-30,6.933333333333334,0.46666666666666673,0.5333333333333333,0.11383386217010345,6.8,15.0
