predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-03-27,AS14.23,2014-03-25-2014-03-26,6.6,-0.325,0.925,0.3400014531068979,7.0
2014-03-28,AS14.23,2014-03-26-2014-03-27,7.0,0.25,1.25,0.3806336446356948,7.0
2014-04-02,AS14.23,2014-03-31-2014-04-01,7.5,-0.125,1.75,0.4471560779948669,7.0
2014-04-03,AS14.23,2014-04-01-2014-04-02,7.25,0.25,1.5,0.4903227845015192,7.0
2014-04-04,AS14.23,2014-04-02-2014-04-03,7.0,0.5,1.0,0.41495438505166626,7.0
2014-04-05,AS14.23,2014-04-03-2014-04-04,7.0,0.75,1.0,0.4522017030765778,6.5
2014-04-06,AS14.23,2014-04-04-2014-04-05,6.75,0.875,1.0,0.46773725820035517,7.0
2014-04-07,AS14.23,2014-04-05-2014-04-06,6.75,0.375,0.8,0.34745633287464583,5.75
2014-04-08,AS14.23,2014-04-06-2014-04-07,6.375,-0.125,0.425,0.34279454097584255,6.6
2014-04-09,AS14.23,2014-04-07-2014-04-08,6.175,-0.024999999999999994,0.425,0.3062130534166343,7.2
2014-04-10,AS14.23,2014-04-08-2014-04-09,6.9,-0.1,0.8999999999999999,0.30592608591760184,7.0
2014-04-11,AS14.23,2014-04-09-2014-04-10,7.1,-0.2,1.0,0.3329302523247826,7.0
2014-04-12,AS14.23,2014-04-10-2014-04-11,7.0,0.2,0.9,0.3147567886615651,7.75
2014-04-13,AS14.23,2014-04-11-2014-04-12,7.375,0.07500000000000001,1.0,0.33686732128407404,7.2
