predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-03-26,AS14.14,2014-03-24-2014-03-25,6.125,-0.625,0.125,0.08438943771843357,7.0
2014-03-27,AS14.14,2014-03-25-2014-03-26,6.375,-0.225,0.5,0.11156372880562679,6.6
2014-03-28,AS14.14,2014-03-26-2014-03-27,6.8,-0.6,0.9,0.1082151137769357,6.2
2014-03-29,AS14.14,2014-03-27-2014-03-28,6.4,-0.7,0.7,0.07496543225827251,8.0
2014-03-30,AS14.14,2014-03-28-2014-03-29,7.1,-0.325,0.925,0.11766343483741187,6.5
2014-03-31,AS14.14,2014-03-29-2014-03-30,7.25,-0.625,1.125,0.08759734662508446,6.75
2014-04-01,AS14.14,2014-03-30-2014-03-31,6.625,-0.625,0.875,0.028053499026650594,6.2
2014-04-02,AS14.14,2014-03-31-2014-04-01,6.475,-0.125,0.575,0.04928037123102741,7.0
2014-04-03,AS14.14,2014-04-01-2014-04-02,6.6,-0.5,0.7,0.057746534922130596,7.333333333333332
2014-04-04,AS14.14,2014-04-02-2014-04-03,7.166666666666666,-0.75,1.0,0.06643729852142338,7.5
2014-04-09,AS14.14,2014-04-07-2014-04-08,6.9,-0.2,0.9,0.024209721994744922,8.0
2014-04-10,AS14.14,2014-04-08-2014-04-09,7.4,0.06666666666666665,0.9,0.07833946078431371,6.666666666666668
2014-04-11,AS14.14,2014-04-09-2014-04-10,7.333333333333334,0.0,1.0,0.08454881952781113,7.75
2014-04-12,AS14.14,2014-04-10-2014-04-11,7.208333333333334,0.33333333333333337,1.0,0.03907437975190076,7.5
