indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
0,2014-03-23,AS14.01,2014-03-21-2014-03-22,6.300000000000001,0.4,0.35,0.18546516161467339,6.8,0.0
1,2014-03-24,AS14.01,2014-03-22-2014-03-23,6.6,0.4,0.65,0.1898106675225109,6.0,1.0
2,2014-03-25,AS14.01,2014-03-23-2014-03-24,6.4,0.5,0.4,0.11085108596033083,6.75,2.0
3,2014-03-26,AS14.01,2014-03-24-2014-03-25,6.375,0.65,0.25,0.08866758425305238,6.6,3.0
4,2014-03-27,AS14.01,2014-03-25-2014-03-26,6.675,0.15,0.55,0.09984121703029133,7.0,4.0
5,2014-03-28,AS14.01,2014-03-26-2014-03-27,6.8,0.0,0.7,0.1304094813195867,6.4,5.0
6,2014-03-29,AS14.01,2014-03-27-2014-03-28,6.7,-0.19999999999999998,0.7,0.12760433130310883,8.0,6.0
7,2014-03-30,AS14.01,2014-03-28-2014-03-29,7.2,-0.19999999999999998,0.8,0.08195041586949489,7.5,7.0
8,2014-03-31,AS14.01,2014-03-29-2014-03-30,7.75,-0.15,0.875,0.05864789031170582,7.4,8.0
9,2014-04-01,AS14.01,2014-03-30-2014-03-31,7.45,-0.25,0.675,0.05979922570246578,6.0,9.0
10,2014-04-02,AS14.01,2014-03-31-2014-04-01,6.7,0.1,0.3,0.09447436179806278,6.5,10.0
11,2014-04-03,AS14.01,2014-04-01-2014-04-02,6.25,0.26666666666666666,0.3333333333333333,0.11017992667547971,6.4,11.0
12,2014-04-04,AS14.01,2014-04-02-2014-04-03,6.45,-0.43333333333333335,0.3333333333333333,0.07557754167333225,6.2,12.0
13,2014-04-05,AS14.01,2014-04-03-2014-04-04,6.300000000000001,-0.5,0.2,0.08796389195788344,6.8,13.0
14,2014-04-06,AS14.01,2014-04-04-2014-04-05,6.5,-0.1,0.5,0.12284580670538564,6.5,14.0
15,2014-04-07,AS14.01,2014-04-05-2014-04-06,6.65,-0.575,0.55,0.0917050508229568,6.5,15.0
16,2014-04-08,AS14.01,2014-04-06-2014-04-07,6.5,-0.7083333333333333,0.375,0.057539210308393,6.6,16.0
17,2014-04-09,AS14.01,2014-04-07-2014-04-08,6.55,-0.5333333333333333,0.29166666666666663,0.06299883971783318,7.4,17.0
18,2014-04-10,AS14.01,2014-04-08-2014-04-09,7.0,-0.6000000000000001,0.6666666666666666,0.09785558639683861,7.4,18.0
19,2014-04-11,AS14.01,2014-04-09-2014-04-10,7.4,-0.6000000000000001,0.9,0.09967360986360992,7.0,19.0
20,2014-04-12,AS14.01,2014-04-10-2014-04-11,7.2,-0.8,0.8,0.0794746536339758,7.25,20.0
21,2014-04-13,AS14.01,2014-04-11-2014-04-12,7.125,-0.975,0.775,0.07611763177168934,8.0,21.0
22,2014-04-14,AS14.01,2014-04-12-2014-04-13,7.625,-1.0,0.875,0.04313519521234445,7.2,22.0
23,2014-04-15,AS14.01,2014-04-13-2014-04-14,7.6,-1.225,0.8,0.048954321712127456,6.4,23.0
24,2014-04-16,AS14.01,2014-04-14-2014-04-15,6.800000000000001,-0.6,0.7,0.08699973362530472,7.2,24.0
34,2014-04-26,AS14.01,2014-04-24-2014-04-25,7.4,-0.30000000000000004,0.9,0.07998202591543087,7.6,34.0
35,2014-04-27,AS14.01,2014-04-25-2014-04-26,7.4,-0.2,0.9,0.16165491763053114,7.5,35.0
36,2014-04-28,AS14.01,2014-04-26-2014-04-27,7.55,-0.1,1.0,0.12236384771159928,7.6,36.0
37,2014-04-29,AS14.01,2014-04-27-2014-04-28,7.55,-0.4,0.9,0.025077123168681298,7.0,37.0
38,2014-04-30,AS14.01,2014-04-28-2014-04-29,7.3,-0.525,0.9,0.06121678553395169,7.8,38.0
39,2014-05-01,AS14.01,2014-04-29-2014-04-30,7.4,-0.325,0.875,0.12690485378512584,8.0,39.0
40,2014-05-02,AS14.01,2014-04-30-2014-05-01,7.9,-0.4,0.875,0.09405836359420212,7.6,40.0
41,2014-05-03,AS14.01,2014-05-01-2014-05-02,7.8,-0.30000000000000004,1.0,0.057203143722216354,8.0,41.0
42,2014-05-04,AS14.01,2014-05-02-2014-05-03,7.8,-0.2,1.0,0.07454095209597386,8.0,42.0
